segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,101,E3_E4,rand,418fdd9cdca2f0e678262cb843bcd44c6291730d1103b7375020eb214ce2f466,2.2647,2.2651499615982016,526.965,534.0023415169824,1232.48,1192.9169045523886
5.0,101,E3_E4,rand,6777d9fd1f1086f17986ca6bd0ed8186abb9d16dc1bc15b9ded76f3518a8cc04,3.2622,3.26551986249955,544.452,542.6557324734617,1265.24,1293.6018701143457
5.0,101,E3_E4,rand,0687e1fe2232dd048b995edde6f24acf7ddc2ab35b75a3053256398fbbdcd6c4,3.9658,4.226713372094593,526.349,528.5714701714015,1391.58,1324.9027992773854
5.0,101,E3_E4,rand,20ea5e80213a8bf9ce029734c3d20d6ff5247440530153e169ac26b9738d30c9,2.4466,2.433188174364027,542.662,544.3117581972191,1523.99,1460.2775665543418
5.0,101,E3_E4,rand,aec5ee758f6023908bd45db3a704d9b2581959312222ae2602ec32ab348b7c18,2.2189,2.2390777446744905,547.995,548.5132920974725,1353.15,1314.0628967313924
5.0,101,E3_E4,rand,4f2820fc447067a7647507c3053b1f1cdf1dff87d4ec9345e57e77ea12a13932,2.2335,2.1724968627096852,544.079,542.2426769607852,1253.91,1253.2214841378063
5.0,101,E3_E4,rand,2c2e5ab83cff64ff67c0b3dc95dc9065c4f8ac14cdf50eae5d5ccddadf310a91,2.2249,2.2969564236656623,531.325,532.408405697826,1082.19,1090.7257256777664
5.0,101,E3_E4,rand,a050622d0593a493a36ff1456a0ab0aab660bfbf6cf74926b0acefb81000b41b,2.1209,2.089115221073188,551.952,548.7798193422951,1380.32,1355.4916916596085
5.0,101,E3_E4,rand,f361beb5c4e58ee1742dbdb8030051ad1a64c6843dab33d85a70af85a9082f63,2.1668,2.209897699433666,545.926,544.0061070637164,1335.17,1322.0755801106873
5.0,101,E3_E4,rand,778c0d70cb668a82468c1531c5df80d19f8a524d8a983bbbb4a675fbf1733320,2.1303,2.1458140808242305,563.47,557.2088348503903,1363.84,1361.794212109344
5.0,101,E3_E4,rand,8b4ec9ac66348c51fb3ff15b5485474bcd0f01c592c247f430445729f365724e,2.0696,2.045361406855461,548.11,543.7612757874662,1269.08,1299.734790555125
5.0,101,E3_E4,rand,a9c94d7d5ed0f14a055e7db8548689ff8404215b084c5ca7dab2eff65535df6d,2.5558,2.489407838394688,540.801,540.887393885195,1309.6,1283.3751430050484
5.0,101,E3_E4,rand,4312b70e752c0051e959d802e02751f63b76a112ee515ff799554c29a2bf2310,2.1861,2.121001156174096,530.89,534.7882718837182,1111.21,1114.6384157978964
5.0,101,E3_E4,rand,0a1bf6c58c6cc7b7f24a17db06a39913562175b9b2ee94efe68b70dea63b52f9,2.0861,2.064474992201344,533.261,535.6117870940496,1124.37,1119.6874682565954
5.0,101,E3_E4,rand,76d99465bef2f0f59005e2e7631763b7b0cd84aede0c58cce8addbde00d885a8,2.1758,2.164379270998458,540.545,540.752934930266,1000.7,1007.80817035679
5.0,101,E3_E4,rand,e51ebc2eb5eb226d6ec7cbe9bb71416f2bc43369acf977127aa5d6ce6406b780,2.4091,2.5149956297837526,537.717,540.2680356171567,1334.19,1356.851210996538
5.0,101,E3_E4,rand,5e455d4c3dd5d472455b6daa5a31d8bd719a611eb61186d701f5ab549302ce85,2.9035,2.9223207320908604,553.877,552.1705586187455,1286.42,1296.3666264357134
5.0,101,E3_E4,rand,37022cb76fc9312f3bfce473fe5c67849cfc9c84f12184ca074ca8f14ba9c06e,2.0716,2.0353032225261,538.904,540.4841745219577,1116.5,1119.9085879565118
5.0,101,E3_E4,rand,063d19845e0a940ee57de8aafeee52946bce60da95225fafcfc387d2cac90ff2,1.9822,2.1095428625323107,541.459,541.7318129854739,1159.61,1151.6915116112536
5.0,101,E3_E4,rand,6eb82bc90bde174e99d1870304e9f1780359bbcb12c1212e1dafc6d3f89905be,3.3437,3.412884800397216,546.995,543.7150488203465,1354.17,1357.5688515410463
5.0,101,E3_E4,rand,d99a6c3339f41c06c81edf265c9f330df1122a3afd64a52a183123c5010ed682,2.0507,2.051677793368059,544.551,543.5727279946911,1349.92,1347.6111098099059
5.0,101,E3_E4,rand,7d10234195a2faf27741a18d0fa070689ddac223cd9bdda2ecde90daa5406d5f,2.2776,2.2824077359752497,544.413,540.867204081223,1244.15,1224.539164950212
5.0,101,E3_E4,rand,621e5417d5b8a204820ffcb091b14a3712be55683cf08ff6b17f4998d40912fc,2.0866,2.0645318412522586,539.228,542.5332945578967,1246.95,1254.7997532594263
5.0,101,E3_E4,rand,1dcc3636034eb36d4eed77894d869bab5270b2fd400efe607b23483de0edd651,2.4601,2.353006810694618,540.085,539.0822271713066,1145.08,1174.2317658843776
5.0,101,E3_E4,rand,6864ba1c700d19e3377f6573ebfeb87b6ccf778a3c38f505ecfc8bcdd1fa537b,2.1922,2.3974743770564144,525.824,532.5375628900487,1088.14,1105.7577202809057
5.0,101,E3_E4,rand,3e9bea648c7936ec091bd1d16a2a8eb63ffb70031c2d32c0f0ce798af6b74bd1,2.2245,2.1897629364326745,547.984,546.2964595885161,1278.28,1318.501016203062
5.0,105,A2_A8,tail,c3978b48abb2c9b18e1e1eeccbef77735efcc015c8f9053ac9127b7660696fd1,2.0138,2.064051821563937,560.348,559.4088935332265,1272.65,1274.3543340160431
5.0,105,A2_A8,tail,d8d328da7c02d99c04ca207fab3e1bfc4826973144ffcdb51f8b827f74ac85d7,2.1276,2.170667001413353,537.149,543.816068357517,1143.15,1143.2388402277556
5.0,105,A2_A8,tail,8c4c1a01175c2624e8b09a130b339d398ce69235e5209e2593936b7cd24464e5,2.2312,2.1747982698039823,547.673,548.1728774216094,1105.07,1136.154153334488
5.0,105,A2_A8,tail,ee96b772be9e15b3cbe7195a53a5b8ab64868a18bc574e122447e2b141525dc7,2.2764,2.21421748730504,557.991,556.1509911398789,1246.05,1233.467730370461
5.0,105,A2_A8,tail,fd759f54c9030affa8e0e4f986675b7f366f945dc8e4c55b0a264d7381742f2b,2.2943,2.257988865615856,548.525,549.606634164277,1154.67,1155.3678775168428
5.0,105,A2_A8,tail,8520f0360b4a0434a1660f4d792e7ddca3b4209d534503e057a83e44d168b8ba,2.2947,2.205182110237191,542.672,544.7536146901471,1078.26,1101.13553060282
5.0,105,E1_E2,tail,48ba54f1e784a23193530278bb63b7b7ef12d017aeb154ed9c43f77168db751f,1.8554,1.9078727526431478,561.111,562.6967301863745,1192.25,1181.6443645161507
5.0,105,E1_E2,tail,91c2c525eec8ce6676cc013cb62e6c9a044879dbe623b5609c22420d2f0ab13f,1.8577,2.0005938289679417,565.946,559.1407525284399,1022.73,1049.455053641233
5.0,105,E1_E2,tail,50a167d8eda03c4a17cd384e63c161129df35f026ee6432685f03219b3ddebcf,1.9093,1.925811714932584,561.746,561.657344807307,989.17,1035.3381390140446
5.0,105,E1_E2,tail,5754a4b3eb26c524f4991fea5ed03f5f029f8bbf3bb93f61fe5244a9a040d3ef,1.9154,1.952037092123406,565.574,566.580176607853,1170.67,1197.046056452661
5.0,105,E1_E2,tail,40c2c5935ac9d372ec7d0ebf8557d68490aab00ffa82484702b2af97fabe968f,1.9866,1.9973038160651608,566.309,562.4035311258096,1226.82,1230.1110428723923
5.0,105,E1_E2,tail,02e07dc056c2e6c62718cb3eb8fabbc2e836290a44dd4ae374abb195af367fab,1.9891,2.017209992702128,561.974,562.4491004182742,1115.76,1115.811594153064
5.0,105,E1_E2,tail,be3fe04a80e3a94cb70383f8806e7cbe92859fba98f7822d1cef01e3822600e3,1.9979,1.9818558490820237,566.88,566.4389570204889,1307.3,1278.5847696020062
5.0,105,E1_E2,tail,4f0495cfb94bd245f4dd4e5727a59d50dce1dce6426a73e1e2ee32e8fd053a34,2.011,2.050706684443085,552.898,554.4034278125628,1200.01,1188.128414807066
5.0,105,E1_E2,tail,15cf7b1644e76e33ca48f68b83a57c37c372c7e6eaa5c35f65f186269cb3f95c,2.0592,2.0507741635351735,564.663,565.7919126642182,1204.42,1203.3049175876347
5.0,105,E1_E2,tail,5f0f42bfcdac6a591d393e7df110444980443007846e35aae73b3dbe46c5cbc2,2.1398,2.255111416052566,565.162,564.3919687221671,1286.57,1271.5877601302095
5.0,105,E1_E2,tail,6570a4af12e54c27432c1c0ed7ab278712c9e5dfabb86c97a64f2401a39f851b,2.1664,2.1704752956456663,555.713,554.9928488373334,1235.64,1244.2174958817704
5.0,105,E1_E2,tail,0d48304ed246379841504e358326e249a224b6d701d0d96838f4804785b4a104,2.3002,2.211045989784838,565.084,558.3948667325926,1156.61,1156.5636838653081
5.0,105,E1_E2,tail,96ba37a1673535222329868fc8306f5660996a586456d00cf98db2cf0d5c875f,2.3081,2.3080276129374178,556.856,564.3558619506393,1293.69,1330.0164149067505
5.0,105,E1_E2,tail,0ddd12c9c47b60438db58fdaea636aaf22755be8f46192528a856c136e1a566c,2.7002,2.5462737764637837,551.21,552.5187652860773,1199.64,1203.4924052635063
5.0,105,E1_E2,tail,31fada7990d69ffd78be8c8bd40445eea774cb994ecd81f45fe7fa4af8ee2403,3.8335,3.3600901262103933,561.939,557.94752842394,1258.98,1207.2931733306068
5.0,105,E3_E4,tail,7cda5947160697a25d70c1e680ebd3ae2e97213fb40671f3707012ac9c9e9a90,1.6878,1.8170208398329235,563.282,563.1242773522936,1227.6,1244.0394264944962
5.0,105,E3_E4,tail,9ff9b90e2208c92e2881b2b244de1ccc523b40ed2b47410bddaff799412bc986,1.9333,1.9825566896615494,558.336,556.4017286914454,1167.14,1138.9765524146405
5.0,105,E3_E4,tail,7c904b16e91500376d42ab1912ffd6769f9bc6a7ca3a5d2d6b37a0a1a58c2b6f,1.9596,1.9876078789899783,569.694,569.9529931103352,1278.98,1317.939832056063
5.0,105,E3_E4,tail,263a769e4fdd9f64cde7ed6cf618624d149a73ecd250ecb92281871f34366967,1.9759,1.9917824211545359,566.917,566.6664749106956,1351.85,1336.9015757101497
5.0,105,E3_E4,tail,d3a0ab7411733494a426b192d627920b12c521b6f9a74d2145a45bb3322cbc01,1.9819,2.0103912238439445,569.189,571.8074383959183,1448.59,1435.9119860827716
5.0,105,E3_E4,tail,cf90b447f91697ae4c7fe07cefcf5164dca756da60e76a8e35f2c4568db00a7d,2.0023,1.963704073083636,554.755,554.6740935754469,1244.94,1238.0215932915273
5.0,105,E3_E4,tail,bfae5964b27d900d708f7020ef10722f7bff5758ed323a5e5b59a5a3ce2fe635,2.0345,2.0233636017061913,569.537,570.7303051985441,1469.82,1433.7010983056148
5.0,105,E3_E4,tail,2371a48353ebb8ac95f47079f3ef215b41de87790615d03c0fa0e08be2dea09e,2.0582,1.9716074168529838,554.134,559.9320710078966,1253.88,1271.6895342984233
5.0,105,E3_E4,tail,50d961fe622b93f19d77490c321fd63f3932b1bbad4c60367456d58df37efb14,2.0702,2.0667514034153625,561.931,558.3522520784582,1247.83,1219.5884918031445
5.0,105,E3_E4,tail,e4a398573f462b9d3c88c7139aa359009edc7ab422d0e0003a9e31df8706e4f8,2.1216,2.097985396041679,562.463,565.3314854184159,1408.96,1406.3544529533428
5.0,105,E3_E4,tail,0f6da37a4295dae02abfab0b33e65d9373a72f75b1b868d097e2a53ce08865c6,2.1828,2.132434407194721,553.011,553.0921349794339,1202.24,1241.2405896591508
5.0,105,E3_E4,tail,d5118138ef47c97d438323871aa27ec275b0bc1f081cebaedb76a399f238d2d8,2.1832,2.209283644689983,555.285,552.5691785191207,1127.59,1133.558038669904
5.0,105,E3_E4,tail,9966eacaa0441fd297c412a2e8500751446cc23fd768aa291968611ebe97d815,2.2635,2.315978864074363,566.57,570.7852188925247,1535.45,1523.0125857666098
5.0,105,E3_E4,tail,b751900fe2acc49d2b4feaf05e005682f54787d19d10434112f4c74eef2c181f,2.4162,2.4796011042771435,568.806,567.257949924686,1299.63,1345.51405536329
5.0,105,E3_E4,tail,c32d92ba68d0d1a6d10bc5156dac89e80907f8055a215fa2270c8f49c5556d71,2.504,2.392168849620795,565.743,565.3526363124004,1298.79,1323.209031699665
5.0,105,E3_E4,tail,e2fc2e57a90485a4547df37797552b4057b10b8f3668ad6b73836ccc1e2f2f81,2.5621,2.415944135661205,560.673,558.5661764468605,1233.54,1231.8137183805404
5.0,105,E3_E4,tail,b1cd7c686dcb53f9496c201343328ff256763db1b818bbf80260f4a69db7e18f,3.253,3.066195054413285,564.302,562.0732802328416,1370.2,1347.3354957267002
5.0,105,E3_E4,tail,5da641bbb8a4679a76413eedd68db2aa511aed35aafba6b722b4c66b824de203,3.3695,3.042524310345288,551.76,552.2117119553739,1284.19,1268.8583070480063
5.0,105,E3_E4,tail,cc86ca8c89ec078962d7fdc5d529feb09b7442d79e0ab26d21a0afd40fc99e0d,3.5508,3.2471536197535356,559.687,560.6589656348528,1350.04,1332.0376221283095
5.0,109,A2_A8,tail,a85e57d938ff20f72ec2acf1eed2c0f9ad580e7ea7a7bc0e7ba3217e6c3f258d,1.8455,1.9036376141056,572.643,572.9401647972952,1269.21,1289.8923756943088
5.0,109,A2_A8,tail,83d20eb37dd3aa44cec363f4799f12d20f08b003a45be0390bd9faa21d0e48ee,1.8529,1.9003020127173071,578.526,575.840418473282,1166.07,1186.0014152518445
