segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,105,A2_A8,tail,8c4c1a01175c2624e8b09a130b339d398ce69235e5209e2593936b7cd24464e5,2.2312,2.1545776628502353,547.673,548.6772655245471,1105.07,1133.0992787851242
5.0,105,A2_A8,tail,ee96b772be9e15b3cbe7195a53a5b8ab64868a18bc574e122447e2b141525dc7,2.2764,2.2083707574016618,557.991,556.7248575615246,1246.05,1225.5749578107961
5.0,105,A2_A8,tail,fd759f54c9030affa8e0e4f986675b7f366f945dc8e4c55b0a264d7381742f2b,2.2943,2.2246501739438087,548.525,549.3141960324551,1154.67,1160.6622286726215
5.0,105,A2_A8,tail,8520f0360b4a0434a1660f4d792e7ddca3b4209d534503e057a83e44d168b8ba,2.2947,2.212459028629012,542.672,545.3877226424305,1078.26,1112.541233883218
5.0,105,E1_E2,tail,48ba54f1e784a23193530278bb63b7b7ef12d017aeb154ed9c43f77168db751f,1.8554,1.890543780319539,561.111,562.8188992790054,1192.25,1175.4036544228507
5.0,105,E1_E2,tail,91c2c525eec8ce6676cc013cb62e6c9a044879dbe623b5609c22420d2f0ab13f,1.8577,1.9559589839699782,565.946,558.3099148688749,1022.73,1021.4621517994661
5.0,105,E1_E2,tail,50a167d8eda03c4a17cd384e63c161129df35f026ee6432685f03219b3ddebcf,1.9093,1.9268156373254302,561.746,558.3571540062682,989.17,1015.3396264820839
5.0,105,E1_E2,tail,5754a4b3eb26c524f4991fea5ed03f5f029f8bbf3bb93f61fe5244a9a040d3ef,1.9154,1.9448785408369595,565.574,565.9072428499022,1170.67,1188.1291752139064
5.0,105,E1_E2,tail,40c2c5935ac9d372ec7d0ebf8557d68490aab00ffa82484702b2af97fabe968f,1.9866,2.0066004708101097,566.309,563.1710411849367,1226.82,1231.0892509668179
5.0,105,E1_E2,tail,02e07dc056c2e6c62718cb3eb8fabbc2e836290a44dd4ae374abb195af367fab,1.9891,1.9982435219562111,561.974,560.6583030026627,1115.76,1117.0244097258687
5.0,105,E1_E2,tail,be3fe04a80e3a94cb70383f8806e7cbe92859fba98f7822d1cef01e3822600e3,1.9979,1.9838439989879149,566.88,565.6026322800045,1307.3,1280.3814903585535
5.0,105,E1_E2,tail,4f0495cfb94bd245f4dd4e5727a59d50dce1dce6426a73e1e2ee32e8fd053a34,2.011,2.0228167404174333,552.898,552.730507229615,1200.01,1189.4134266085962
5.0,105,E1_E2,tail,15cf7b1644e76e33ca48f68b83a57c37c372c7e6eaa5c35f65f186269cb3f95c,2.0592,2.043971708197006,564.663,565.7324270033454,1204.42,1206.3617438036545
5.0,105,E1_E2,tail,5f0f42bfcdac6a591d393e7df110444980443007846e35aae73b3dbe46c5cbc2,2.1398,2.2157093105328136,565.162,564.9514973498052,1286.57,1294.8656350758756
5.0,105,E1_E2,tail,6570a4af12e54c27432c1c0ed7ab278712c9e5dfabb86c97a64f2401a39f851b,2.1664,2.1559898045846437,555.713,556.2051585843402,1235.64,1239.400601567499
5.0,105,E1_E2,tail,0d48304ed246379841504e358326e249a224b6d701d0d96838f4804785b4a104,2.3002,2.1322956473278776,565.084,558.5826635813826,1156.61,1170.7350559999772
5.0,105,E1_E2,tail,96ba37a1673535222329868fc8306f5660996a586456d00cf98db2cf0d5c875f,2.3081,2.282493555605524,556.856,561.5815554169415,1293.69,1352.950932697608
5.0,105,E1_E2,tail,0ddd12c9c47b60438db58fdaea636aaf22755be8f46192528a856c136e1a566c,2.7002,2.555537989347436,551.21,550.65085683115,1199.64,1189.833090552198
5.0,105,E1_E2,tail,31fada7990d69ffd78be8c8bd40445eea774cb994ecd81f45fe7fa4af8ee2403,3.8335,3.5478712186922103,561.939,558.2653989369688,1258.98,1223.5153020400535
5.0,105,E3_E4,tail,7cda5947160697a25d70c1e680ebd3ae2e97213fb40671f3707012ac9c9e9a90,1.6878,1.8150201607148226,563.282,563.452306665963,1227.6,1242.2389443240363
