segment,feed,pair,grp,record_id,f_r_true,f_r_pred,cyclen_true,cyclen_pred,cbc_true,cbc_pred
5.0,101,E3_E4,rand,778c0d70cb668a82468c1531c5df80d19f8a524d8a983bbbb4a675fbf1733320,2.1303,2.121301048713471,563.47,559.9843816064523,1363.84,1362.650499635071
5.0,101,E3_E4,rand,8b4ec9ac66348c51fb3ff15b5485474bcd0f01c592c247f430445729f365724e,2.0696,2.0376371349062063,548.11,546.9329933136369,1269.08,1309.2212309487586
5.0,101,E3_E4,rand,a9c94d7d5ed0f14a055e7db8548689ff8404215b084c5ca7dab2eff65535df6d,2.5558,2.428385431144998,540.801,540.4888707754429,1309.6,1299.0711222864438
5.0,101,E3_E4,rand,4312b70e752c0051e959d802e02751f63b76a112ee515ff799554c29a2bf2310,2.1861,2.1857272725428896,530.89,533.366458900528,1111.21,1128.344185037999
5.0,101,E3_E4,rand,0a1bf6c58c6cc7b7f24a17db06a39913562175b9b2ee94efe68b70dea63b52f9,2.0861,2.1338270910458967,533.261,533.5591733255393,1124.37,1134.2833683330668
5.0,101,E3_E4,rand,76d99465bef2f0f59005e2e7631763b7b0cd84aede0c58cce8addbde00d885a8,2.1758,2.168381014313955,540.545,541.2170676206792,1000.7,1023.876459604105
5.0,101,E3_E4,rand,e51ebc2eb5eb226d6ec7cbe9bb71416f2bc43369acf977127aa5d6ce6406b780,2.4091,2.3901620286479623,537.717,538.8485647619178,1334.19,1369.6909583399652
5.0,101,E3_E4,rand,5e455d4c3dd5d472455b6daa5a31d8bd719a611eb61186d701f5ab549302ce85,2.9035,3.0094360522634616,553.877,553.1642083214066,1286.42,1319.2935562972477
5.0,101,E3_E4,rand,37022cb76fc9312f3bfce473fe5c67849cfc9c84f12184ca074ca8f14ba9c06e,2.0716,2.0763656423050536,538.904,540.9170914829823,1116.5,1133.9119554978954
5.0,101,E3_E4,rand,063d19845e0a940ee57de8aafeee52946bce60da95225fafcfc387d2cac90ff2,1.9822,2.0450934280780912,541.459,543.86431841366,1159.61,1160.8630703582871
5.0,101,E3_E4,rand,6eb82bc90bde174e99d1870304e9f1780359bbcb12c1212e1dafc6d3f89905be,3.3437,3.326258676299033,546.995,544.315142399239,1354.17,1338.8091721835706
5.0,101,E3_E4,rand,d99a6c3339f41c06c81edf265c9f330df1122a3afd64a52a183123c5010ed682,2.0507,2.0882318394836297,544.551,544.7815802321754,1349.92,1367.9481826929173
5.0,101,E3_E4,rand,7d10234195a2faf27741a18d0fa070689ddac223cd9bdda2ecde90daa5406d5f,2.2776,2.3449056972884192,544.413,539.6531006435129,1244.15,1247.2092364296723
5.0,101,E3_E4,rand,621e5417d5b8a204820ffcb091b14a3712be55683cf08ff6b17f4998d40912fc,2.0866,2.042031114875073,539.228,544.0146717558248,1246.95,1261.4547022098282
5.0,101,E3_E4,rand,1dcc3636034eb36d4eed77894d869bab5270b2fd400efe607b23483de0edd651,2.4601,2.294203308697532,540.085,539.6091604469436,1145.08,1179.0961692201722
5.0,101,E3_E4,rand,6864ba1c700d19e3377f6573ebfeb87b6ccf778a3c38f505ecfc8bcdd1fa537b,2.1922,2.34407637316926,525.824,533.3042833630549,1088.14,1095.837205858978
5.0,101,E3_E4,rand,3e9bea648c7936ec091bd1d16a2a8eb63ffb70031c2d32c0f0ce798af6b74bd1,2.2245,2.177019058394748,547.984,547.250466934164,1278.28,1317.4108503123732
