cell,e_target,feed,library_id,pair,rank,rep,pred_cyclen,sigma_cyclen,pred_f_r,pred_f_q,pred_cbc_max,pred_ao_abs,pred_max_pin_bu,B_cycle,B_d,M_HM_tU,cand_e_core,in_distribution,record_id,origin
e5.1_f117,5.1,117,ga80,J1_J2,2,,629.995906255634,0.4351709098830907,1.533848137859209,1.9474985334121504,1271.4688750731666,0.0472507026466946,75.6858936091681,24.59312871675128,50.657641202880846,102.031,5.1000000000000005,False,f3c9d155da7126e22e8e210ad61465709cd7594207142be98ba2cafd33eee8b5,elite
e5.1_f117,5.1,117,ga80,J1_J2,3,,631.0613253805102,0.5888595869341691,1.5340827980049787,1.940660580495405,1274.5049678041307,0.0471734056307288,72.74604579933803,24.63471944681031,50.743310997275934,102.031,5.1000000000000005,False,0ee776c567e60bb4f96afc23bda102bffc3f8ea5bd3bf706c07e5f90a530cfe9,elite
e5.1_f117,5.1,117,ga80,J1_J2,4,max_cyclen,632.7417630156248,0.976466119833204,1.5424678494556678,1.9482116701884784,1300.5644441220688,0.0479479027818691,73.05072941208843,24.70031863348832,50.87843410829645,102.031,5.1,False,ca6640302b6ecfb2e74aee72dce0a9f1082789f8bf69dd3b1a9dbef6068290ba,elite
e5.1_f121,5.1,121,ga80,J1_J2,0,min_f_r,634.6685920076169,0.6559377595101498,1.4937424277736882,1.8548770285038996,1287.8351751471955,0.0382786017153902,70.05137929240973,24.77553619116559,49.34631588488353,102.031,5.1,True,a0d6e5c179d410e733fc75f75f0d0b93f780c9b4ff50f190e716f95d111a3b17,elite
e5.1_f121,5.1,121,ga80,J1_J2,1,,635.0281520228236,0.620774740049333,1.4968371283941413,1.856015464297777,1294.470777267965,0.0379916685279696,69.867685633994,24.78957232322228,49.37427214790553,102.031,5.1,True,276d0b6342335c9aea0e0449db09a300378fce0cac37f5a4b324d395a61e9f33,elite
e5.1_f121,5.1,121,ga80,J1_J2,2,,635.1727775991947,0.4451120514517,1.500874300206064,1.860661521240019,1294.094739703222,0.0387054293844362,70.03656853311355,24.795218066916977,49.38551697625613,102.031,5.1,True,2f7af9ddd96ce2fab8764961a9b2e4842679fd6d46837a7b9af0e89b37fe9937,elite
e5.1_f121,5.1,121,ga80,J1_J2,3,,636.6407192463162,0.901271008034032,1.5013035370731205,1.863651441650775,1294.9410874166706,0.0380729117501616,70.21825298344413,24.85252205495541,49.499651365655,102.031,5.1,True,015197a23a000ac8e543803949a90754e60f91936a9df6b435673394cf4e036d,elite
e5.1_f121,5.1,121,ga80,J1_J2,4,,638.1163329881132,0.955152362172994,1.5186200307818305,1.8913910585186615,1289.0327188040333,0.0388960481012173,70.54309910371661,24.91012553829217,49.61438227048275,102.031,5.1,True,455cf178fd31923511156fb90108d98fc6463f4b757a34e6bbd58e7de7ee2fec,elite
e5.1_f121,5.1,121,ga80,J1_J2,5,knee,638.4651455208981,0.8483529078974046,1.529113750024151,1.9025689137132584,1299.839744677448,0.0385871503554038,70.64626550475973,24.92374212124392,49.641502902642856,102.031,5.1,True,321ab58585cbb7b6a5767b1670898640ef88bfa5d72cedf8812c185648d88b99,elite
e5.1_f121,5.1,121,ga80,J1_J2,6,,641.9170843227288,0.4901536219279318,1.5444768568035478,1.9285476421777816,1292.5494180683804,0.0466675414381513,71.82099553920726,25.05849533857884,49.90989567435951,102.031,5.1,True,b0e50dd2f12a61e3553d944fffa44b003bc7fdcc466d88e820bd981690b97fd4,elite
e5.1_f121,5.1,121,ga80,J1_J2,7,max_cyclen,643.7186604206547,0.5223087063176828,1.5466450030229415,1.9382771564685397,1315.647017862934,0.0449729914491934,71.70605405158406,25.12882340330016,50.04997058012676,102.031,5.1,True,85f685330b3d6dc246b843c77456cd1e40838e96dfbb6fcb7a11e7712e8c1e58,guided
e5.2_f117,5.2,117,ga80,K1_K2,0,min_f_r,644.8922063615838,0.5037517337591859,1.5354037187978222,1.932088260061929,1308.452828501653,0.0482370781221894,74.00944405386038,25.17463507619154,51.85544490053129,102.031,5.2,False,7c2005b501135febaaf95307958c18b15c8667038c79d5c860c11a1c57190770,elite
e5.2_f117,5.2,117,ga80,K1_K2,1,max_cyclen,645.2933751663645,0.55363721867292,1.5401263528189988,1.938857080269921,1306.926735282579,0.0492987796048264,73.69869848121951,25.190295489148436,51.88770267422883,102.031,5.200000000000001,False,4add814d4e9d1b9cdfe56fe5b9f37bd9c9adfc25c764bc6c48a7669646bf15f8,elite
e5.2_f121,5.2,121,ga80,K1_K2,0,min_f_r,648.7215107487613,1.2452028314588202,1.487100643633018,1.8611842571168624,1336.3136421086572,0.0391222806504555,71.35919647207359,25.324119501017723,50.438948758225386,102.031,5.2,True,bd2d177f8bc0882e8d6a200517c30402288b7e5d1ace83542e5c902f5f69eb54,elite
e5.2_f121,5.2,121,ga80,K1_K2,1,,649.8392789040478,0.7646828694605825,1.48840494009322,1.867317545275016,1334.3121259556397,0.0393534766324386,71.20192774781536,25.367753778392363,50.52585669911206,102.031,5.2,True,080377476aed8373b6a431e558a76085b13dc42459a5c7c8f8ee25af04e6c0fc,elite
e5.2_f121,5.2,121,ga80,K1_K2,2,,649.9719335036607,1.0571243220104318,1.4905083157746457,1.8645213686417053,1339.3930259205436,0.0390918704175457,71.10339556916453,25.37293221147543,50.53617076831056,102.031,5.2,True,0dd37caf5932bfb77ad2fe5d212b4afbebf043e16510a66b86584809b9f3cebd,elite
e5.2_f121,5.2,121,ga80,K1_K2,3,,650.0147255280041,0.8715248868783295,1.4955617206592613,1.881641599348684,1340.0465843350148,0.0386066313801108,71.22903646900755,25.374602682271,50.53949790435794,102.031,5.2,True,b4182101317cbf8426f8d4e3f6b6d830c32ae816d4157b37c5ed3dcb54459674,elite
