record_id,cell,act_fr,pred_fr,pred_fq,pred_cyclen
947855a07ee4ddb5b9eacd0a5ac9669260cfad876d1e1e501beeeae4a02ed989,5-5.25_f117,2.0205,2.0293988714466096,2.5740368250881756,616.8372953947908
99e29234bf144bfa10b6f83c74e72a459e0fe4bff6f35376596d933492580c61,5-5.25_f117,1.9208,1.9759842174353757,2.487029105423629,610.9825213588175
3e556fe5708d47b668bcd04d5d6bfa301f49a7689e20cfa04dafb1c639ef18ad,5-5.25_f117,2.1818,2.124020239706752,2.736854263442915,600.5271995930733
0e0d5b1e545f2a1740edfb524deb6b8cc2aa811729816289c4bd1ced4369547f,5-5.25_f117,1.9095,2.00942905551185,2.5455295888448344,618.6128696537786
f58e1a7a0e41bfb97ba379e1671d09817f9abfaf378fe00e478022dbfb364b08,5-5.25_f117,1.8695,1.882014201263606,2.421275192142718,618.9019667128299
f86dedba550cda3c8bfb97414578abd0a4b048149ce1c63396850ce58bca42bf,5-5.25_f117,2.2891,2.2560485265503134,2.9649037215314684,610.7156964802663
aef9b935faa751ee6bce69d11970b138ee0c0291268964b41a5a6154e7182f9c,5-5.25_f117,1.7851,1.8497019884463561,2.373617558441854,608.5935766877662
94dd0a5ca6f920b76708ccbb7ac01556f66b2cf824495fca0bb2e1e1c66e7124,5-5.25_f117,4.0532,3.497503823443421,5.327439388657116,605.1766537002604
2621e4928780519539cba75e535e6f79a8d136d1b2d6781244d073ed5964946a,5-5.25_f117,1.9311,1.978730137394523,2.526680267201219,615.0344436893059
a85523025f156f3904b6b6aebba3c874c621397042cdbb518bb36c8cbaf4b2f7,5-5.25_f117,2.226,2.2576690024313693,3.060776612456793,602.1776797826329
1670bb2ea11d75a18727c0296bd5bee6e1be950531068852150dd84cb0bb26e5,5-5.25_f117,1.8997,2.2327690441663397,2.883183608146103,609.4026640473833
2da653ea4ba798f75f23de9026ba2636009d8a9a0c33b612d97f66ed7b43b99f,5-5.25_f117,1.9595,1.9056271849853812,2.4589065999658417,615.3301304371348
cf66b6c240270f0cbd4639310f82c1b620c3d27714d7900b91055917ceb2340b,5-5.25_f117,1.8256,1.9217119985385795,2.455664187831306,609.3622306341937
367b541be52fe7b8fcc16ea7065260d702b54dcb5d64ec3a98013f59398b0298,5-5.25_f117,1.8022,1.9445489003245278,2.432750087032094,607.6071466550153
aa7c533a3642da5259776bb16e5a7466bef98b02e1683697c259326ba5fa2d52,5-5.25_f117,2.0827,2.0963974252345334,2.716756932856484,610.4482691181887
d2b1e977c9c77bfef19fab40b335d4cb9f5706b6436f39c631428bcda1acecc2,5-5.25_f117,2.3287,2.5929910574809076,3.357958342329033,614.8621629702138
8f7aef9ad5c52d47788ead6dc09c514fd3cf526a52286aba6db554f1d8e477a2,5-5.25_f117,1.9662,1.8816001271536897,2.3982794136867516,613.3292463741236
e6e414ebe8485302ff6ac3590c8e187b4076ab4b3a067d4febc29d57c82831d8,5-5.25_f117,2.1675,2.3734295735528725,2.982453541375353,614.0270037137773
a0e1d442e61ebfc26cd567e3f0cce64cf8613d642a796527cd98eee374def4c3,5-5.25_f117,1.8312,1.8369238507587646,2.297332998550144,622.4213508949883
c5c19233eb8a0b305a1b67fc825f4191e49c4e2ec115bb7a482ad9ab4e7f750c,5-5.25_f117,1.9324,1.9434115586382916,2.507483308685856,614.7371593546338
a35c68c973beb7dae593f17005184c197842d23132ff5f3c471639ab5aa23606,5-5.25_f117,1.8709,1.8981033451772866,2.418401332312276,615.2545403808329
7c28d12d22db3b576cb045b60035ed9da108c99ad9787a77aa3f812a294e272a,5-5.25_f117,2.7878,2.7462722638268033,3.5889144163681577,614.6743729415997
1868477691e6e08db03140bf1703b8e57c0827fa74ae1f6d4d181e40d9484169,5-5.25_f117,2.642,2.527968399065788,3.304506423629544,608.5394825738782
9b9010d8c007b4150316ca0d2c125d9ca127a25db61a732defe399bc5b4b2123,5-5.25_f117,3.2245,2.842146362414453,3.812217397858441,611.8176667377854
d200f98f55abc9b7a47e9c9ea9a8c8ee08a4c728338a0b3091cb0c2182e02fdf,5-5.25_f117,2.1252,2.100682158838912,2.8091796343260755,605.9404396933235
b087ca694604c6884fd35987ad0c651dfeb7ecba1f319b13232a86f48b39728b,5-5.25_f117,2.356,2.6407292905311017,3.4598503654016235,616.1812518460969
07e4bd8a9d34f638597438fe346f372b26bb93a08ad4c12efb522711d5c5f979,5-5.25_f117,2.1209,1.98610195348255,2.535481172349101,620.2208394600301
