case_pair,feed,slot,row,col,orbit_class,multiplicity,radius,periphery,diagonal_slot,p_orig,p_tp_detransposed,d
E1_E2,125,49,5,5,interior,4,7.0710678118654755,False,True,1.0175000429153442,1.0164999961853027,0.001000046730041504
E1_E2,125,50,5,6,interior,4,7.810249675906654,False,False,0.7793999910354614,0.77920001745224,0.00019997358322143555
E1_E2,125,51,5,7,interior,4,8.602325267042627,True,False,0.34360000491142273,0.34360000491142273,0.0
E1_E2,125,52,6,0,vertical_axis,2,6.0,False,False,1.260599970817566,1.2604999542236328,0.00010001659393310547
E1_E2,125,53,6,1,interior,4,6.082762530298219,False,False,1.142300009727478,1.1318000555038452,0.010499954223632812
E1_E2,125,54,6,2,interior,4,6.324555320336759,False,False,1.0408999919891357,1.0353000164031982,0.0055999755859375
E1_E2,125,55,6,3,interior,4,6.708203932499369,False,False,1.1116000413894653,1.107699990272522,0.0039000511169433594
E1_E2,125,56,6,4,interior,4,7.211102550927978,False,False,0.9833999872207642,0.9810000061988831,0.0023999810218811035
E1_E2,125,57,6,5,interior,4,7.810249675906654,False,False,0.6998999714851379,0.6988000273704529,0.0010999441146850586
E1_E2,125,58,6,6,interior,4,8.48528137423857,True,True,0.3628000020980835,0.36250001192092896,0.000299990177154541
E1_E2,125,59,7,0,vertical_axis,2,7.0,False,False,1.173200011253357,1.1712000370025635,0.001999974250793457
E1_E2,125,60,7,1,interior,4,7.0710678118654755,False,False,1.1016000509262085,1.093500018119812,0.008100032806396484
E1_E2,125,61,7,2,interior,4,7.280109889280518,False,False,0.9968000054359436,0.9911999702453613,0.005600035190582275
E1_E2,125,62,7,3,interior,4,7.615773105863909,False,False,0.7943999767303467,0.791100025177002,0.0032999515533447266
E1_E2,125,63,7,4,interior,4,8.06225774829855,True,False,0.5806000232696533,0.5788000226020813,0.0018000006675720215
E1_E2,125,64,7,5,interior,4,8.602325267042627,True,False,0.2976999878883362,0.2971000075340271,0.000599980354309082
E1_E2,125,65,8,0,vertical_axis,2,8.0,True,False,0.6341000199317932,0.6330999732017517,0.001000046730041504
E1_E2,125,66,8,1,interior,4,8.06225774829855,True,False,0.5519999861717224,0.5486000180244446,0.003399968147277832
E1_E2,125,67,8,2,interior,4,8.246211251235321,True,False,0.5519999861717224,0.548799991607666,0.0031999945640563965
E1_E2,125,68,8,3,interior,4,8.54400374531753,True,False,0.36469998955726624,0.3630000054836273,0.001699984073638916
K1_K2,121,0,0,0,center,1,0.0,False,True,1.6021000146865845,1.5743000507354736,0.02779996395111084
K1_K2,121,1,0,1,horizontal_axis,2,1.0,False,False,1.409500002861023,1.394700050354004,0.014799952507019043
K1_K2,121,2,0,2,horizontal_axis,2,2.0,False,False,1.166599988937378,1.1669000387191772,-0.0003000497817993164
K1_K2,121,3,0,3,horizontal_axis,2,3.0,False,False,1.1405999660491943,1.1414999961853027,-0.0009000301361083984
K1_K2,121,4,0,4,horizontal_axis,2,4.0,False,False,1.3481999635696411,1.3481999635696411,0.0
K1_K2,121,5,0,5,horizontal_axis,2,5.0,False,False,1.0759999752044678,1.0773999691009521,-0.001399993896484375
K1_K2,121,6,0,6,horizontal_axis,2,6.0,False,False,0.9692999720573425,0.9685999751091003,0.0006999969482421875
K1_K2,121,7,0,7,horizontal_axis,2,7.0,False,False,0.8883000016212463,0.8859999775886536,0.0023000240325927734
K1_K2,121,8,0,8,horizontal_axis,2,8.0,True,False,0.5432999730110168,0.54339998960495,-0.00010001659393310547
K1_K2,121,9,1,0,vertical_axis,2,1.0,False,False,1.409500002861023,1.394700050354004,0.014799952507019043
K1_K2,121,10,1,1,interior,4,1.4142135623730951,False,True,1.4010000228881836,1.3924000263214111,0.008599996566772461
K1_K2,121,11,1,2,interior,4,2.23606797749979,False,False,1.2396999597549438,1.2408000230789185,-0.0011000633239746094
K1_K2,121,12,1,3,interior,4,3.1622776601683795,False,False,1.195099949836731,1.1966999769210815,-0.001600027084350586
K1_K2,121,13,1,4,interior,4,4.123105625617661,False,False,1.3956999778747559,1.3961000442504883,-0.0004000663757324219
K1_K2,121,14,1,5,interior,4,5.0990195135927845,False,False,1.1223000288009644,1.1226999759674072,-0.0003999471664428711
K1_K2,121,15,1,6,interior,4,6.082762530298219,False,False,1.1133999824523926,1.1114000082015991,0.001999974250793457
K1_K2,121,16,1,7,interior,4,7.0710678118654755,False,False,0.9043999910354614,0.8999999761581421,0.004400014877319336
K1_K2,121,17,1,8,interior,4,8.06225774829855,True,False,0.5031999945640564,0.5012000203132629,0.001999974250793457
K1_K2,121,18,2,0,vertical_axis,2,2.0,False,False,1.166599988937378,1.1669000387191772,-0.0003000497817993164
K1_K2,121,19,2,1,interior,4,2.23606797749979,False,False,1.1937999725341797,1.1900999546051025,0.0037000179290771484
K1_K2,121,20,2,2,interior,4,2.8284271247461903,False,True,1.3246999979019165,1.3242000341415405,0.0004999637603759766
K1_K2,121,21,2,3,interior,4,3.605551275463989,False,False,1.3528000116348267,1.353700041770935,-0.0009000301361083984
K1_K2,121,22,2,4,interior,4,4.47213595499958,False,False,1.402999997138977,1.4038000106811523,-0.000800013542175293
K1_K2,121,23,2,5,interior,4,5.385164807134504,False,False,1.2812999486923218,1.281499981880188,-0.00020003318786621094
K1_K2,121,24,2,6,interior,4,6.324555320336759,False,False,1.2180999517440796,1.2173999547958374,0.0006999969482421875
K1_K2,121,25,2,7,interior,4,7.280109889280518,False,False,0.9138000011444092,0.9122999906539917,0.0015000104904174805
K1_K2,121,26,2,8,interior,4,8.246211251235321,True,False,0.4300999939441681,0.42899999022483826,0.001100003719329834
K1_K2,121,27,3,0,vertical_axis,2,3.0,False,False,1.1405999660491943,1.1414999961853027,-0.0009000301361083984
K1_K2,121,28,3,1,interior,4,3.1622776601683795,False,False,1.144700050354004,1.1448999643325806,-0.00019991397857666016
K1_K2,121,29,3,2,interior,4,3.605551275463989,False,False,1.3147000074386597,1.3157000541687012,-0.001000046730041504
K1_K2,121,30,3,3,interior,4,4.242640687119285,False,True,1.2218999862670898,1.2238999605178833,-0.001999974250793457
K1_K2,121,31,3,4,interior,4,5.0,False,False,1.1452000141143799,1.1455999612808228,-0.0003999471664428711
K1_K2,121,32,3,5,interior,4,5.830951894845301,False,False,1.1495000123977661,1.149999976158142,-0.0004999637603759766
K1_K2,121,33,3,6,interior,4,6.708203932499369,False,False,1.117900013923645,1.118899941444397,-0.0009999275207519531
K1_K2,121,34,3,7,interior,4,7.615773105863909,False,False,0.8266000151634216,0.8264999985694885,0.00010001659393310547
K1_K2,121,35,3,8,interior,4,8.54400374531753,True,False,0.34599998593330383,0.3456999957561493,0.000299990177154541
K1_K2,121,36,4,0,vertical_axis,2,4.0,False,False,1.3481999635696411,1.3481999635696411,0.0
K1_K2,121,37,4,1,interior,4,4.123105625617661,False,False,1.28410005569458,1.2848000526428223,-0.0006999969482421875
K1_K2,121,38,4,2,interior,4,4.47213595499958,False,False,1.17739999294281,1.1786999702453613,-0.0012999773025512695
K1_K2,121,39,4,3,interior,4,5.0,False,False,1.1375999450683594,1.1390000581741333,-0.0014001131057739258
K1_K2,121,40,4,4,interior,4,5.656854249492381,False,True,1.2444000244140625,1.2458000183105469,-0.001399993896484375
K1_K2,121,41,4,5,interior,4,6.4031242374328485,False,False,1.2353999614715576,1.2366000413894653,-0.0012000799179077148
K1_K2,121,42,4,6,interior,4,7.211102550927978,False,False,0.9800000190734863,0.9811000227928162,-0.001100003719329834
K1_K2,121,43,4,7,interior,4,8.06225774829855,True,False,0.5842000246047974,0.5846999883651733,-0.0004999637603759766
K1_K2,121,44,5,0,vertical_axis,2,5.0,False,False,1.0759999752044678,1.0773999691009521,-0.001399993896484375
K1_K2,121,45,5,1,interior,4,5.0990195135927845,False,False,1.2417000532150269,1.2430000305175781,-0.0012999773025512695
K1_K2,121,46,5,2,interior,4,5.385164807134504,False,False,1.3044999837875366,1.3062000274658203,-0.0017000436782836914
K1_K2,121,47,5,3,interior,4,5.830951894845301,False,False,1.1700999736785889,1.1721999645233154,-0.0020999908447265625
K1_K2,121,48,5,4,interior,4,6.4031242374328485,False,False,1.2188999652862549,1.2207000255584717,-0.0018000602722167969
K1_K2,121,49,5,5,interior,4,7.0710678118654755,False,True,1.0640000104904175,1.0652999877929688,-0.0012999773025512695
K1_K2,121,50,5,6,interior,4,7.810249675906654,False,False,0.771399974822998,0.772599995136261,-0.0012000203132629395
K1_K2,121,51,5,7,interior,4,8.602325267042627,True,False,0.3837999999523163,0.38429999351501465,-0.0004999935626983643
K1_K2,121,52,6,0,vertical_axis,2,6.0,False,False,0.9692999720573425,0.9685999751091003,0.0006999969482421875
K1_K2,121,53,6,1,interior,4,6.082762530298219,False,False,1.118299961090088,1.1196000576019287,-0.0013000965118408203
K1_K2,121,54,6,2,interior,4,6.324555320336759,False,False,1.1194000244140625,1.1211999654769897,-0.001799941062927246
K1_K2,121,55,6,3,interior,4,6.708203932499369,False,False,0.958299994468689,0.9599999785423279,-0.001699984073638916
K1_K2,121,56,6,4,interior,4,7.211102550927978,False,False,0.9351999759674072,0.9366999864578247,-0.0015000104904174805
K1_K2,121,57,6,5,interior,4,7.810249675906654,False,False,0.7763000130653381,0.7774999737739563,-0.001199960708618164
K1_K2,121,58,6,6,interior,4,8.48528137423857,True,True,0.44999998807907104,0.4507000148296356,-0.0007000267505645752
K1_K2,121,59,7,0,vertical_axis,2,7.0,False,False,0.8883000016212463,0.8859999775886536,0.0023000240325927734
K1_K2,121,60,7,1,interior,4,7.0710678118654755,False,False,0.8871999979019165,0.8892999887466431,-0.0020999908447265625
K1_K2,121,61,7,2,interior,4,7.280109889280518,False,False,0.9271000027656555,0.9290000200271606,-0.001900017261505127
K1_K2,121,62,7,3,interior,4,7.615773105863909,False,False,0.7918000221252441,0.7932999730110168,-0.001499950885772705
K1_K2,121,63,7,4,interior,4,8.06225774829855,True,False,0.5763000249862671,0.5773000121116638,-0.0009999871253967285
K1_K2,121,64,7,5,interior,4,8.602325267042627,True,False,0.30880001187324524,0.3091999888420105,-0.0003999769687652588
K1_K2,121,65,8,0,vertical_axis,2,8.0,True,False,0.5432999730110168,0.54339998960495,-0.00010001659393310547
K1_K2,121,66,8,1,interior,4,8.06225774829855,True,False,0.542900025844574,0.544700026512146,-0.0018000006675720215
K1_K2,121,67,8,2,interior,4,8.246211251235321,True,False,0.5073999762535095,0.5087000131607056,-0.001300036907196045
K1_K2,121,68,8,3,interior,4,8.54400374531753,True,False,0.352400004863739,0.3531999886035919,-0.0007999837398529053
H3_H4,101,0,0,0,center,1,0.0,False,True,1.881600022315979,1.882599949836731,-0.0009999275207519531
H3_H4,101,1,0,1,horizontal_axis,2,1.0,False,False,1.70169997215271,1.7029999494552612,-0.0012999773025512695
H3_H4,101,2,0,2,horizontal_axis,2,2.0,False,False,1.0282000303268433,1.027999997138977,0.00020003318786621094
H3_H4,101,3,0,3,horizontal_axis,2,3.0,False,False,1.2626999616622925,1.264299988746643,-0.001600027084350586
H3_H4,101,4,0,4,horizontal_axis,2,4.0,False,False,1.1715999841690063,1.173200011253357,-0.001600027084350586
H3_H4,101,5,0,5,horizontal_axis,2,5.0,False,False,0.9764000177383423,0.9757999777793884,0.0006000399589538574
H3_H4,101,6,0,6,horizontal_axis,2,6.0,False,False,1.2615000009536743,1.2640999555587769,-0.002599954605102539
H3_H4,101,7,0,7,horizontal_axis,2,7.0,False,False,1.0986000299453735,1.101699948310852,-0.0030999183654785156
H3_H4,101,8,0,8,horizontal_axis,2,8.0,True,False,0.6948000192642212,0.6944000124931335,0.0004000067710876465
H3_H4,101,9,1,0,vertical_axis,2,1.0,False,False,1.70169997215271,1.7029999494552612,-0.0012999773025512695
H3_H4,101,10,1,1,interior,4,1.4142135623730951,False,True,1.4950000047683716,1.495300054550171,-0.0003000497817993164
H3_H4,101,11,1,2,interior,4,2.23606797749979,False,False,1.3654999732971191,1.3672000169754028,-0.0017000436782836914
H3_H4,101,12,1,3,interior,4,3.1622776601683795,False,False,1.1263999938964844,1.128100037574768,-0.0017000436782836914
H3_H4,101,13,1,4,interior,4,4.123105625617661,False,False,1.2414000034332275,1.2431000471115112,-0.0017000436782836914
H3_H4,101,14,1,5,interior,4,5.0990195135927845,False,False,1.2041000127792358,1.2010999917984009,0.003000020980834961
H3_H4,101,15,1,6,interior,4,6.082762530298219,False,False,1.3184000253677368,1.3186999559402466,-0.0002999305725097656
H3_H4,101,16,1,7,interior,4,7.0710678118654755,False,False,1.044700026512146,1.0476000308990479,-0.0029000043869018555
H3_H4,101,17,1,8,interior,4,8.06225774829855,True,False,0.6783000230789185,0.6793000102043152,-0.0009999871253967285
H3_H4,101,18,2,0,vertical_axis,2,2.0,False,False,1.0282000303268433,1.027999997138977,0.00020003318786621094
H3_H4,101,19,2,1,interior,4,2.23606797749979,False,False,1.219099998474121,1.2175999879837036,0.0015000104904174805
H3_H4,101,20,2,2,interior,4,2.8284271247461903,False,True,0.9761000275611877,0.9757999777793884,0.0003000497817993164
H3_H4,101,21,2,3,interior,4,3.605551275463989,False,False,0.8026000261306763,0.8016999959945679,0.0009000301361083984
H3_H4,101,22,2,4,interior,4,4.47213595499958,False,False,1.1433000564575195,1.1420999765396118,0.0012000799179077148
H3_H4,101,23,2,5,interior,4,5.385164807134504,False,False,1.280500054359436,1.2806999683380127,-0.00019991397857666016
H3_H4,101,24,2,6,interior,4,6.324555320336759,False,False,1.354599952697754,1.3550000190734863,-0.0004000663757324219
H3_H4,101,25,2,7,interior,4,7.280109889280518,False,False,1.1017999649047852,1.1029000282287598,-0.0011000633239746094
H3_H4,101,26,2,8,interior,4,8.246211251235321,True,False,0.5584999918937683,0.5590999722480774,-0.000599980354309082
H3_H4,101,27,3,0,vertical_axis,2,3.0,False,False,1.2626999616622925,1.264299988746643,-0.001600027084350586
H3_H4,101,28,3,1,interior,4,3.1622776601683795,False,False,1.1894999742507935,1.1875,0.001999974250793457
H3_H4,101,29,3,2,interior,4,3.605551275463989,False,False,0.8600999712944031,0.8575999736785889,0.002499997615814209
H3_H4,101,30,3,3,interior,4,4.242640687119285,False,True,0.7875000238418579,0.7846999764442444,0.0028000473976135254
H3_H4,101,31,3,4,interior,4,5.0,False,False,1.0657999515533447,1.062000036239624,0.003799915313720703
H3_H4,101,32,3,5,interior,4,5.830951894845301,False,False,0.930899977684021,0.9300000071525574,0.000899970531463623
H3_H4,101,33,3,6,interior,4,6.708203932499369,False,False,1.107800006866455,1.107800006866455,0.0
H3_H4,101,34,3,7,interior,4,7.615773105863909,False,False,0.8197000026702881,0.8198999762535095,-0.00019997358322143555
H3_H4,101,35,3,8,interior,4,8.54400374531753,True,False,0.30959999561309814,0.3098999857902527,-0.000299990177154541
H3_H4,101,36,4,0,vertical_axis,2,4.0,False,False,1.1715999841690063,1.173200011253357,-0.001600027084350586
H3_H4,101,37,4,1,interior,4,4.123105625617661,False,False,1.1619999408721924,1.1615999937057495,0.0003999471664428711
H3_H4,101,38,4,2,interior,4,4.47213595499958,False,False,1.1586999893188477,1.1571999788284302,0.0015000104904174805
H3_H4,101,39,4,3,interior,4,5.0,False,False,1.257099986076355,1.2551000118255615,0.001999974250793457
H3_H4,101,40,4,4,interior,4,5.656854249492381,False,True,1.3353999853134155,1.333400011062622,0.001999974250793457
H3_H4,101,41,4,5,interior,4,6.4031242374328485,False,False,1.19350004196167,1.1924999952316284,0.001000046730041504
H3_H4,101,42,4,6,interior,4,7.211102550927978,False,False,0.9049999713897705,0.9046000242233276,0.0003999471664428711
H3_H4,101,43,4,7,interior,4,8.06225774829855,True,False,0.5131999850273132,0.5130000114440918,0.00019997358322143555
H3_H4,101,44,5,0,vertical_axis,2,5.0,False,False,0.9764000177383423,0.9757999777793884,0.0006000399589538574
H3_H4,101,45,5,1,interior,4,5.0990195135927845,False,False,1.3068000078201294,1.3092000484466553,-0.002400040626525879
H3_H4,101,46,5,2,interior,4,5.385164807134504,False,False,1.017300009727478,1.0170999765396118,0.00020003318786621094
H3_H4,101,47,5,3,interior,4,5.830951894845301,False,False,1.2858999967575073,1.2856999635696411,0.00020003318786621094
H3_H4,101,48,5,4,interior,4,6.4031242374328485,False,False,1.2591999769210815,1.2585999965667725,0.000599980354309082
H3_H4,101,49,5,5,interior,4,7.0710678118654755,False,True,0.9093999862670898,0.9090999960899353,0.000299990177154541
H3_H4,101,50,5,6,interior,4,7.810249675906654,False,False,0.5670999884605408,0.5666999816894531,0.0004000067710876465
H3_H4,101,51,5,7,interior,4,8.602325267042627,True,False,0.32089999318122864,0.3206999897956848,0.00020000338554382324
H3_H4,101,52,6,0,vertical_axis,2,6.0,False,False,1.2615000009536743,1.2640999555587769,-0.002599954605102539
H3_H4,101,53,6,1,interior,4,6.082762530298219,False,False,1.1960999965667725,1.197700023651123,-0.001600027084350586
H3_H4,101,54,6,2,interior,4,6.324555320336759,False,False,1.2242000102996826,1.2249000072479248,-0.0006999969482421875
H3_H4,101,55,6,3,interior,4,6.708203932499369,False,False,1.2583999633789062,1.2587000131607056,-0.0003000497817993164
H3_H4,101,56,6,4,interior,4,7.211102550927978,False,False,0.9591000080108643,0.9592999815940857,-0.00019997358322143555
H3_H4,101,57,6,5,interior,4,7.810249675906654,False,False,0.6955999732017517,0.6951000094413757,0.0004999637603759766
H3_H4,101,58,6,6,interior,4,8.48528137423857,True,True,0.4075999855995178,0.40720000863075256,0.0003999769687652588
H3_H4,101,59,7,0,vertical_axis,2,7.0,False,False,1.0986000299453735,1.101699948310852,-0.0030999183654785156
H3_H4,101,60,7,1,interior,4,7.0710678118654755,False,False,1.0764000415802002,1.0772000551223755,-0.000800013542175293
H3_H4,101,61,7,2,interior,4,7.280109889280518,False,False,1.0190999507904053,1.019700050354004,-0.0006000995635986328
H3_H4,101,62,7,3,interior,4,7.615773105863909,False,False,0.8891000151634216,0.8894000053405762,-0.000299990177154541
H3_H4,101,63,7,4,interior,4,8.06225774829855,True,False,0.6830000281333923,0.6830999851226807,-9.995698928833008e-05
H3_H4,101,64,7,5,interior,4,8.602325267042627,True,False,0.40689998865127563,0.4068000018596649,9.998679161071777e-05
H3_H4,101,65,8,0,vertical_axis,2,8.0,True,False,0.6948000192642212,0.6944000124931335,0.0004000067710876465
H3_H4,101,66,8,1,interior,4,8.06225774829855,True,False,0.6252999901771545,0.6254000067710876,-0.00010001659393310547
H3_H4,101,67,8,2,interior,4,8.246211251235321,True,False,0.5591999888420105,0.559499979019165,-0.000299990177154541
H3_H4,101,68,8,3,interior,4,8.54400374531753,True,False,0.4113999903202057,0.4115000069141388,-0.00010001659393310547
A2_A8,117,0,0,0,center,1,0.0,False,True,1.1964000463485718,1.2000999450683594,-0.0036998987197875977
A2_A8,117,1,0,1,horizontal_axis,2,1.0,False,False,1.1740000247955322,1.1742000579833984,-0.00020003318786621094
A2_A8,117,2,0,2,horizontal_axis,2,2.0,False,False,1.5931999683380127,1.593000054359436,0.00019991397857666016
A2_A8,117,3,0,3,horizontal_axis,2,3.0,False,False,1.5814000368118286,1.583400011062622,-0.001999974250793457
A2_A8,117,4,0,4,horizontal_axis,2,4.0,False,False,1.4290000200271606,1.4297000169754028,-0.0006999969482421875
A2_A8,117,5,0,5,horizontal_axis,2,5.0,False,False,1.4217000007629395,1.419800043106079,0.0018999576568603516
A2_A8,117,6,0,6,horizontal_axis,2,6.0,False,False,1.2770999670028687,1.2762999534606934,0.000800013542175293
A2_A8,117,7,0,7,horizontal_axis,2,7.0,False,False,0.9775999784469604,0.9771000146865845,0.0004999637603759766
A2_A8,117,8,0,8,horizontal_axis,2,8.0,True,False,0.5335000157356262,0.53329998254776,0.00020003318786621094
A2_A8,117,9,1,0,vertical_axis,2,1.0,False,False,1.1740000247955322,1.1742000579833984,-0.00020003318786621094
A2_A8,117,10,1,1,interior,4,1.4142135623730951,False,True,1.2491999864578247,1.2493000030517578,-0.00010001659393310547
A2_A8,117,11,1,2,interior,4,2.23606797749979,False,False,1.4210000038146973,1.4208999872207642,0.00010001659393310547
A2_A8,117,12,1,3,interior,4,3.1622776601683795,False,False,1.4709999561309814,1.473099946975708,-0.0020999908447265625
A2_A8,117,13,1,4,interior,4,4.123105625617661,False,False,1.7134000062942505,1.716599941253662,-0.003199934959411621
A2_A8,117,14,1,5,interior,4,5.0990195135927845,False,False,1.590399980545044,1.5910999774932861,-0.0006999969482421875
A2_A8,117,15,1,6,interior,4,6.082762530298219,False,False,1.174399971961975,1.174399971961975,0.0
A2_A8,117,16,1,7,interior,4,7.0710678118654755,False,False,0.7833999991416931,0.78329998254776,0.00010001659393310547
A2_A8,117,17,1,8,interior,4,8.06225774829855,True,False,0.44850000739097595,0.44839999079704285,0.00010001659393310547
A2_A8,117,18,2,0,vertical_axis,2,2.0,False,False,1.5931999683380127,1.593000054359436,0.00019991397857666016
A2_A8,117,19,2,1,interior,4,2.23606797749979,False,False,1.5295000076293945,1.5297000408172607,-0.00020003318786621094
A2_A8,117,20,2,2,interior,4,2.8284271247461903,False,True,1.5636999607086182,1.5640000104904175,-0.0003000497817993164
A2_A8,117,21,2,3,interior,4,3.605551275463989,False,False,1.718000054359436,1.719099998474121,-0.0010999441146850586
A2_A8,117,22,2,4,interior,4,4.47213595499958,False,False,1.645400047302246,1.6468000411987305,-0.001399993896484375
A2_A8,117,23,2,5,interior,4,5.385164807134504,False,False,1.441100001335144,1.4419000148773193,-0.000800013542175293
A2_A8,117,24,2,6,interior,4,6.324555320336759,False,False,0.9516000151634216,0.9517999887466431,-0.00019997358322143555
A2_A8,117,25,2,7,interior,4,7.280109889280518,False,False,0.7878000140190125,0.7878999710083008,-9.995698928833008e-05
A2_A8,117,26,2,8,interior,4,8.246211251235321,True,False,0.4131999909877777,0.4131999909877777,0.0
A2_A8,117,27,3,0,vertical_axis,2,3.0,False,False,1.5814000368118286,1.583400011062622,-0.001999974250793457
A2_A8,117,28,3,1,interior,4,3.1622776601683795,False,False,1.7726000547409058,1.7721999883651733,0.0004000663757324219
A2_A8,117,29,3,2,interior,4,3.605551275463989,False,False,1.5699000358581543,1.569700002670288,0.00020003318786621094
A2_A8,117,30,3,3,interior,4,4.242640687119285,False,True,1.5219999551773071,1.5224000215530396,-0.0004000663757324219
A2_A8,117,31,3,4,interior,4,5.0,False,False,1.1937999725341797,1.1943000555038452,-0.0005000829696655273
A2_A8,117,32,3,5,interior,4,5.830951894845301,False,False,0.9915000200271606,0.9922000169754028,-0.0006999969482421875
A2_A8,117,33,3,6,interior,4,6.708203932499369,False,False,0.8325999975204468,0.8328999876976013,-0.000299990177154541
A2_A8,117,34,3,7,interior,4,7.615773105863909,False,False,0.552299976348877,0.5523999929428101,-0.00010001659393310547
A2_A8,117,35,3,8,interior,4,8.54400374531753,True,False,0.22120000422000885,0.22110000252723694,0.00010000169277191162
A2_A8,117,36,4,0,vertical_axis,2,4.0,False,False,1.4290000200271606,1.4297000169754028,-0.0006999969482421875
A2_A8,117,37,4,1,interior,4,4.123105625617661,False,False,1.7192000150680542,1.7165000438690186,0.0026999711990356445
A2_A8,117,38,4,2,interior,4,4.47213595499958,False,False,1.6763999462127686,1.6753000020980835,0.0010999441146850586
A2_A8,117,39,4,3,interior,4,5.0,False,False,1.5353000164031982,1.535099983215332,0.00020003318786621094
A2_A8,117,40,4,4,interior,4,5.656854249492381,False,True,1.201799988746643,1.2020000219345093,-0.00020003318786621094
A2_A8,117,41,4,5,interior,4,6.4031242374328485,False,False,0.9189000129699707,0.9193000197410583,-0.0004000067710876465
A2_A8,117,42,4,6,interior,4,7.211102550927978,False,False,0.6496000289916992,0.6498000025749207,-0.00019997358322143555
A2_A8,117,43,4,7,interior,4,8.06225774829855,True,False,0.3230000138282776,0.3230000138282776,0.0
A2_A8,117,44,5,0,vertical_axis,2,5.0,False,False,1.4217000007629395,1.419800043106079,0.0018999576568603516
A2_A8,117,45,5,1,interior,4,5.0990195135927845,False,False,1.344599962234497,1.3423000574111938,0.0022999048233032227
A2_A8,117,46,5,2,interior,4,5.385164807134504,False,False,1.2668999433517456,1.2657999992370605,0.0010999441146850586
A2_A8,117,47,5,3,interior,4,5.830951894845301,False,False,1.159500002861023,1.15910005569458,0.0003999471664428711
A2_A8,117,48,5,4,interior,4,6.4031242374328485,False,False,1.0343999862670898,1.0342999696731567,0.00010001659393310547
A2_A8,117,49,5,5,interior,4,7.0710678118654755,False,True,0.7257000207901001,0.7257999777793884,-9.995698928833008e-05
A2_A8,117,50,5,6,interior,4,7.810249675906654,False,False,0.45829999446868896,0.45840001106262207,-0.00010001659393310547
A2_A8,117,51,5,7,interior,4,8.602325267042627,True,False,0.18039999902248383,0.18039999902248383,0.0
A2_A8,117,52,6,0,vertical_axis,2,6.0,False,False,1.2770999670028687,1.2762999534606934,0.000800013542175293
A2_A8,117,53,6,1,interior,4,6.082762530298219,False,False,0.8712999820709229,0.870199978351593,0.001100003719329834
A2_A8,117,54,6,2,interior,4,6.324555320336759,False,False,0.8345000147819519,0.8338000178337097,0.0006999969482421875
A2_A8,117,55,6,3,interior,4,6.708203932499369,False,False,0.7477999925613403,0.7473999857902527,0.0004000067710876465
A2_A8,117,56,6,4,interior,4,7.211102550927978,False,False,0.5748000144958496,0.5746999979019165,0.00010001659393310547
A2_A8,117,57,6,5,interior,4,7.810249675906654,False,False,0.436599999666214,0.436599999666214,0.0
A2_A8,117,58,6,6,interior,4,8.48528137423857,True,True,0.241799995303154,0.2418999969959259,-0.00010000169277191162
A2_A8,117,59,7,0,vertical_axis,2,7.0,False,False,0.9775999784469604,0.9771000146865845,0.0004999637603759766
A2_A8,117,60,7,1,interior,4,7.0710678118654755,False,False,0.8865000009536743,0.8859000205993652,0.000599980354309082
A2_A8,117,61,7,2,interior,4,7.280109889280518,False,False,0.6870999932289124,0.6866000294685364,0.0004999637603759766
A2_A8,117,62,7,3,interior,4,7.615773105863909,False,False,0.34630000591278076,0.34610000252723694,0.00020000338554382324
A2_A8,117,63,7,4,interior,4,8.06225774829855,True,False,0.3400999903678894,0.3398999869823456,0.00020000338554382324
A2_A8,117,64,7,5,interior,4,8.602325267042627,True,False,0.17810000479221344,0.17810000479221344,0.0
A2_A8,117,65,8,0,vertical_axis,2,8.0,True,False,0.5335000157356262,0.53329998254776,0.00020003318786621094
A2_A8,117,66,8,1,interior,4,8.06225774829855,True,False,0.4724999964237213,0.4722999930381775,0.00020000338554382324
A2_A8,117,67,8,2,interior,4,8.246211251235321,True,False,0.38909998536109924,0.3889000117778778,0.00019997358322143555
A2_A8,117,68,8,3,interior,4,8.54400374531753,True,False,0.20520000159740448,0.20499999821186066,0.00020000338554382324
E3_E4,117,0,0,0,center,1,0.0,False,True,1.2412999868392944,1.2335000038146973,0.007799983024597168
E3_E4,117,1,0,1,horizontal_axis,2,1.0,False,False,0.957099974155426,0.9573000073432922,-0.00020003318786621094
E3_E4,117,2,0,2,horizontal_axis,2,2.0,False,False,1.5521999597549438,1.5568000078201294,-0.004600048065185547
E3_E4,117,3,0,3,horizontal_axis,2,3.0,False,False,1.3077000379562378,1.3078999519348145,-0.00019991397857666016
E3_E4,117,4,0,4,horizontal_axis,2,4.0,False,False,1.5439000129699707,1.5390000343322754,0.0048999786376953125
E3_E4,117,5,0,5,horizontal_axis,2,5.0,False,False,1.2705999612808228,1.2697999477386475,0.000800013542175293
E3_E4,117,6,0,6,horizontal_axis,2,6.0,False,False,1.3068000078201294,1.3121999502182007,-0.005399942398071289
E3_E4,117,7,0,7,horizontal_axis,2,7.0,False,False,0.9595000147819519,0.9642999768257141,-0.004799962043762207
E3_E4,117,8,0,8,horizontal_axis,2,8.0,True,False,0.35850000381469727,0.36250001192092896,-0.0040000081062316895
E3_E4,117,9,1,0,vertical_axis,2,1.0,False,False,0.957099974155426,0.9573000073432922,-0.00020003318786621094
