digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
b9518e5cd73c7c17,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\b9518e5cd73c7c17__MAS_RST.APRQ_10_0615.1-9a23af7c12-cnozwkvl,final,1.5883,1.4485,25,1,,624.026
bc7050dda23535c0,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\bc7050dda23535c0__MAS_RST.APRQ_10_0615.1-3be814b058-e9s9s21_,first_cycle,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\bc7050dda23535c0__MAS_RST.APRQ_10_0615.1-c7e9e4b0f7-8x1f3tqz,nonfinite,,,0,0,,
bda51e767fbe3d89,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\bda51e767fbe3d89__MAS_RST.APRQ_10_0615.1-95bb2a7fe4-ia665_7e,final,1.6866,1.4846,25,1,,620.587
c9a0df2f403423bf,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\c9a0df2f403423bf__MAS_RST.APRQ_10_0615.1-0a26690cd4-oodf3ud1,final,1.6051,1.4648,25,1,,622.275
cbd6ba6e1e84d23c,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\cbd6ba6e1e84d23c__MAS_RST.APRQ_10_0615.1-542568a046-lrfvcle5,final,1.5777,1.4387,25,1,,624.022
d603608ef416934d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\d603608ef416934d__MAS_RST.APRQ_10_0615.1-cfce0958c5-wmy_l270,final,1.5938,1.4511,25,1,,623.211
da0c55bee69cb70e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_03\da0c55bee69cb70e__MAS_RST.APRQ_10_0615.1-7ad164c5dc-hjs_c91g,final,1.6672,1.5041,25,1,,621.373
0bc582c41aa858e7,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\0bc582c41aa858e7__MAS_RST.APRQ_10_0615.1-8e78a413f3-l_90yj6d,final,1.6652,1.5064,25,1,,621.348
0d3912e51502c7a4,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfxy_t6t4_f121_r1\master\master_work\worker_04\0d3912e51502c7a4__MAS_RST.APRQ_10_0615.1-42d8e92cb2-2wjv162p,superseded,,,0,0,,
