path,fold,cell,n_rows,n_cyclen,rho_cyclen,mae_cyclen,bias_cyclen,prev_rho_cyclen,n_F_r,rho_F_r,mae_F_r,bias_F_r,prev_rho_F_r,n_F_q,rho_F_q,mae_F_q,bias_F_q,prev_rho_F_q,n_CBC_max,rho_CBC_max,mae_CBC_max,bias_CBC_max,prev_rho_CBC_max,n_AO_abs,rho_AO_abs,mae_AO_abs,bias_AO_abs,prev_rho_AO_abs,n_max_assembly_burnup,rho_max_assembly_burnup,mae_max_assembly_burnup,bias_max_assembly_burnup,prev_rho_max_assembly_burnup,n_max_pin_burnup,rho_max_pin_burnup,mae_max_pin_burnup,bias_max_pin_burnup,prev_rho_max_pin_burnup,n_node_peak,rho_node_peak,mae_node_peak,bias_node_peak,prev_rho_node_peak
served_predict,legacy_val,ebin5.35_f121,2432,2432,0.5594044372607596,13.958361480125596,-12.805270790820225,0.5594044372607596,2432,0.8144330015248846,0.1092152850358225,-0.011201743148167501,0.81749760248096,2432,0.7775603746589388,0.17128096919551994,-0.00022812141501798707,0.7777853886127701,0,,,,,2432,0.35730724040417977,0.009554379356929871,-0.006847661276248994,0.3694603835670458,2432,0.6993307433890804,2.7604192665655596,2.743590259843292,0.701969150138996,2432,0.695555553073231,10.523916481625259,10.523916481625259,0.7056115216395392,0,,,,
served_predict,legacy_val,ebin5.40_f121,1916,1916,0.3301059298541927,16.400544532996815,-16.136038251155572,0.3301059298541927,1916,0.7520209435277443,0.1225885803080645,-0.0648781451674642,0.7554646673694424,1916,0.7121523734485342,0.18054576846718573,-0.07515483429413099,0.7141780649753622,29,0.042857142857142844,133.45374774081026,-36.14212192613133,0.056157635467980284,1916,0.5163563730347319,0.008917792379660078,-0.005975434810786272,0.5219446948696828,1916,0.599656090974342,2.4759206611154183,2.3808087064424495,0.5983218485553465,1916,0.5087367435550264,9.772301610780781,9.772301610780781,0.5158874254305785,29,0.841729283389211,0.17001862490854613,-0.08418039460394548,0.8397585973291837
served_predict,legacy_val,ebin5.45_f121,1163,1163,0.08641548363648108,53.84501545285866,-53.84501545285866,0.08641548363648108,1163,0.4069531660777548,0.10227655864724607,0.034640623648013194,0.4031451218676186,1163,0.3816912504566907,0.15922223940066527,0.0764929313692769,0.3835032851190808,1163,-0.11955638439161774,364.5029577857207,-363.67070354036457,-0.12049964034971904,1163,0.2158005366706877,0.02794638318038016,-0.0277135706105343,0.21734271589211784,1163,0.14440283846751178,1.2951613167269842,-0.5062120823928766,0.14161777698807673,1163,0.2010374476074235,6.817909526773773,6.817909526773773,0.2020403359414641,1163,0.15950957703570312,0.12311061342355634,0.016070034940385315,0.18672928021411297
served_predict,legacy_val,ebin5.50_f121,38,38,0.3272786956997483,43.25727042320404,-43.25727042320404,0.3272786956997483,38,0.654010285589233,0.201322619686005,-0.09117033849151937,0.6636393478498741,38,0.8209869788817157,0.2977061126903079,-0.21323290272835435,0.8194550826129773,38,0.25746799431009953,93.8530872503378,-69.22272299297963,0.2231097494255389,38,0.40695956727762245,0.007374444328601733,-0.003578732514299094,0.4180117093306044,38,0.40080971659919024,1.9284554407779082,1.4340120341028857,0.4040923514607725,38,0.5235802604223656,8.358106015001587,8.358106015001587,0.5288324762008972,38,0.7147781375255257,0.17805456918916943,-0.1119929815307354,0.7018657339388734
served_predict,legacy_val,ebin5.60_f121,282,282,0.893707960766089,1.3289972643899808,1.028143377229877,0.893707960766089,282,0.6184659205686796,0.11054068773184723,0.09086966306745141,0.6094105887320327,282,0.6881139753989316,0.14427276992787644,0.09821899419862136,0.6709804222173691,282,0.4279842646804867,20.654783485535713,1.1775426803027833,0.4271711714990449,282,0.14419847932707291,0.0019092933778482308,0.00031554149336826206,0.16345214940363076,282,0.7258875785783054,0.7409891167762542,0.039974350946632424,0.7390974966253883,282,0.39837504524985556,8.837254982218779,8.837254982218779,0.5192810537082675,282,0.31496544196193016,0.11819434927666315,0.10486991343407057,0.27412812551559473
served_predict,new_unseen,5-5.25_f133,14,14,0.46373626373626364,7.071657582953654,-2.8587527550983998,0.46373626373626364,14,0.9032967032967033,0.16976089282420845,-0.053824198931040415,0.9120879120879121,14,0.9032967032967033,0.3733212800472833,-0.3733212800472833,0.9032967032967033,14,0.8153846153846154,30.499660555535424,-5.0842995871948915,0.8241758241758241,14,0.6307692307692307,0.0054600868073254516,-0.00302387470118852,0.6307692307692307,14,0.6923076923076923,1.0843155511563225,-0.302761272765896,0.7098901098901099,0,,,,,14,0.8109890109890111,0.3698411838009786,-0.3698411838009786,0.8197802197802198
served_predict,new_unseen,5-5.25_f141,150,150,0.6918156362505001,5.706965374987973,-0.3786538069964824,0.6918156362505001,150,0.9105692791410142,0.13844942512454742,0.0022238758216992444,0.9121569066690184,150,0.9067573850178072,0.342547519537955,-0.32189344240743795,0.9072089618476507,150,0.9575776324086032,24.44284541991184,-4.872137549180803,0.9569073798015958,150,0.8765986422793983,0.008065877698665815,-0.006152484292787312,0.8779356036613682,150,0.7818914457458495,1.3827592556050596,-0.8472976058564946,0.7881103943381881,0,,,,,150,0.7924948286847453,0.42728680545756514,-0.4263427307729874,0.7881834531419859
served_predict,new_unseen,5.75-6_f109,68,68,0.8763598885368553,9.104346620644245,8.921501622504756,0.8763598885368553,68,0.9310989807993282,0.276005011712008,-0.19603109373628197,0.9318624269954573,68,0.9277398175363591,0.47649370819128406,-0.3392982874615319,0.9279688513951978,68,0.9861434515402525,55.35413986645261,44.82477306411309,0.9861434515402525,68,0.7678844103930569,0.007765394561107852,-0.0025893443991787703,0.7668346318001407,68,0.392296827881055,4.461980773618154,-4.049335607211587,0.36954613123640107,0,,,,,0,,,,
served_predict,new_unseen,6-6.25_f109,253,253,0.6952512852889438,8.064212181472591,7.2944390576437295,0.6952512852889438,253,0.9044595356137682,0.15855244383042558,-0.06603017522444823,0.9050545701505954,253,0.9039749477955573,0.24624302020777078,-0.09737750378452976,0.9045173701113448,253,0.9701719597303303,44.9852749090533,27.94880193382852,0.9695850765689863,253,0.7245714883584654,0.00633862120517372,-0.001437685562316946,0.7227178137902234,253,0.3342515117153481,4.5126928258691335,-3.459673491727164,0.33611812656041967,0,,,,,0,,,,
served_predict,new_unseen,ebin5.00_f113,20,20,0.8466165413533834,9.076589915809809,9.076589915809809,0.8466165413533834,20,0.41353383458646614,0.19919165966457966,-0.19919165966457966,0.4631578947368421,20,0.556390977443609,0.23602348245486401,-0.23602348245486401,0.556390977443609,20,0.9353383458646616,27.985791573775078,27.356530852873856,0.9338345864661652,20,0.8830387988142783,0.004773441930856772,0.0007518614171583303,0.8845431238548478,20,-0.04287326365622987,6.272850101824884,-5.313083821393633,-0.04813840129822301,0,,,,,10,0.2727272727272727,0.40290609399989075,-0.40290609399989075,0.34545454545454546
served_predict,new_unseen,ebin5.00_f117,66,66,0.6963156246738338,3.25998477895448,0.5225743630966098,0.6963156246738338,66,0.8729568938524165,0.07236496175742173,0.034428519242177526,0.87253940089761,66,0.8552134432731449,0.1495112568422141,-0.14750247117193818,0.8521239954075776,66,0.9286087047281079,17.959917084656244,-0.995398623825815,0.929861183592527,66,0.6732078005770604,0.005324186894455273,-0.002522756331631534,0.6740428387816959,66,0.4373864941029121,5.274069616222773,-3.388319737666375,0.4363010124204155,0,,,,,16,0.6205882352941177,0.1288194300078554,-0.1288194300078554,0.6735294117647058
served_predict,new_unseen,ebin5.00_f121,83,83,0.8831913017925359,1.5169770541699577,0.33423895949478954,0.8831913017925359,83,0.8853112799630577,0.14949136064053747,-0.14793161562591847,0.8794131228747742,83,0.8885227320431551,0.19912923760507828,-0.19395994941075395,0.8835691196843121,83,0.9236226629081811,22.672276527908462,-20.522713664361536,0.9255012672835712,83,0.7442966282672107,0.0061110921788164446,-0.0035569156314446794,0.7484951115957053,83,0.5893119516393098,1.4030946768862431,1.0554995068842308,0.5963015826371688,0,,,,,15,0.6357142857142856,0.13515533746454794,-0.13515533746454794,0.6499999999999999
served_predict,new_unseen,ebin5.00_f125,53,53,0.8157555233026931,3.7045244907052544,0.2672277225379207,0.8157555233026931,53,0.8326882760845025,0.11526439808199361,0.05016374557152087,0.8397839058216416,53,0.7710046766650539,0.1765907513464596,-0.16054151974984446,0.7905176584421867,53,0.8742944686340912,14.800421881393353,-3.5800514341171388,0.8761490082244799,53,0.6015522639768333,0.007249642977946483,-0.004962455140399053,0.613446226300772,53,0.7152878567972908,1.5903853927847402,1.2397011138726817,0.7176261893243024,0,,,,,10,0.8936211492096949,0.08038320218552415,-0.08038320218552415,0.8936211492096949
served_predict,new_unseen,ebin5.05_f113,28,28,0.6185002736726873,5.756064236400659,5.49755993564524,0.6185002736726873,28,0.8719211822660098,0.125052515004399,-0.125052515004399,0.8746579091406678,28,0.8505747126436781,0.18179549147615767,-0.18179549147615767,0.8440065681444991,28,0.5221674876847291,19.319087141453572,-1.2735267243019817,0.5528188286808976,28,0.759168035030104,0.004325790694261983,-0.0014075179108449184,0.7536945812807883,28,0.5145046524356869,2.0057353087822762,0.15835763036805947,0.5145046524356869,0,,,,,10,0.8787878787878788,0.19194635084341666,-0.19194635084341666,0.8666666666666665
served_predict,new_unseen,ebin5.05_f117,71,71,0.8170020120724345,3.692316559029777,2.2357106910096207,0.8170020120724345,71,0.819641345110504,0.09544256031980788,-0.041015882552511755,0.8421264430748923,71,0.8378940308517772,0.1552239096541031,-0.14934237036417203,0.8574446680080482,71,0.8908450704225351,19.1389693462035,15.540558677004169,0.8815560026827631,71,0.8499530594067682,0.002725748338793429,-0.0005374187394847059,0.8512276284270108,71,0.31086519114688127,5.398641336835399,-4.0447477185178276,0.3050637156270959,0,,,,,16,0.36764705882352944,0.12317273237976896,-0.12317273237976896,0.3529411764705882
served_predict,new_unseen,ebin5.05_f121,79,79,0.9380233690360272,2.0956292549847078,1.0820775862344842,0.9380233690360272,79,0.8931596884128529,0.08897244846038398,-0.08748969126852182,0.8935248296007791,79,0.888381745280237,0.11974460066253984,-0.11844967202132421,0.8928486663302286,79,0.8605647517039924,12.291157307294716,-8.079895382390914,0.8606621226874391,79,0.8880854663209321,0.0029632171374531988,0.0011644820809306139,0.8809397831681182,79,0.7289678675754626,0.9231704074328128,0.7134165246018277,0.7348588120740019,0,,,,,16,0.7676470588235293,0.09804028073149115,-0.09804028073149115,0.7147058823529412
served_predict,new_unseen,ebin5.05_f125,29,29,0.6187192118226599,2.909106544493468,-0.656507502176149,0.6187192118226599,29,0.7246305418719211,0.07017370101795302,0.04167623497258632,0.7034482758620688,29,0.7679802955665023,0.10657399524778612,-0.09870467091293095,0.7837438423645319,29,0.7901477832512314,8.259252683595731,0.806068538049313,0.7807881773399012,29,0.8915989430475189,0.002477549434501237,-0.000141238641278134,0.8901207464025105,29,0.6532019704433496,0.9463818076403854,0.2887134564706597,0.666502463054187,0,,,,,10,0.6079055436800646,0.1694426974288699,-0.1694426974288699,0.6383008208640678
served_predict,new_unseen,ebin5.20_f113,38,38,0.665390086442718,7.459379296894206,7.382147491088738,0.665390086442718,38,0.9148703359229676,0.15306399546621602,-0.15306399546621602,0.9124630703578072,38,0.9082453370272294,0.21870299645197042,-0.21870299645197042,0.9028834067242976,38,0.816610132399606,22.63868652915802,20.83028675620259,0.8161724477513951,38,0.8114260892648837,0.0037581527757692265,-0.0017649330668337059,0.8101127478741124,38,0.16642958748221906,6.100196812978767,-4.909296621861587,0.15329904803589015,0,,,,,10,0.6930123197952736,0.17827179495648193,-0.17827179495648193,0.6322217654272672
served_predict,new_unseen,ebin5.20_f117,96,96,0.772205642973413,3.9252863853905233,3.507967431760624,0.772205642973413,96,0.8877946547618017,0.11067517792195174,-0.11067052287779107,0.8886899372336005,96,0.8649620184481824,0.14838284795630127,-0.14812895085197367,0.8654232230059685,96,0.9035132935431361,20.794723368498776,13.828707544122592,0.9029164405860011,96,0.8052799952257688,0.002770119741593309,-0.0005283758699763478,0.8013322117622552,96,0.3537383130049946,5.680693985184518,-4.849470643135629,0.35657337416569035,0,,,,,16,0.65,0.1920720600113443,-0.1920720600113443,0.6647058823529411
served_predict,new_unseen,ebin5.20_f121,85,85,0.8195622435020521,1.7757596564849456,-1.2207406981709816,0.8195622435020521,85,0.8594237806619118,0.043430417671014784,-0.03132043824415191,0.8572545302746941,85,0.835864939744878,0.11892005991391742,-0.11328747986287567,0.8416886930366874,85,0.9588430721125659,11.503088758481537,-8.333445841244563,0.9605042016806721,85,0.88588459577084,0.002181563362893487,0.0006202025839228889,0.8845751708413443,85,0.6028229845720504,0.6046673920220862,0.2670791429092758,0.5992954753742531,0,,,,,14,0.1496150520313896,0.12504722219911973,-0.12504722219911973,0.0968097395497227
served_predict,new_unseen,ebin5.20_f125,28,28,0.6562671045429667,3.5269351980682666,-2.1398538228749624,0.6562671045429667,28,0.45977011494252873,0.09372700870834527,-0.08889811438310494,0.5205254515599342,28,0.5369458128078817,0.14220670672069652,-0.12368449271760906,0.5506294471811713,28,0.8938149972632732,8.96100716829927,-0.5656700620882589,0.9025725232621784,28,0.5012318830017836,0.001991847621088517,-0.00087396476633711,0.49082947363309554,28,0.4964422550629447,0.5422719985016725,0.2621123847611909,0.5155993431855501,0,,,,,9,0.7196715715299219,0.1562311723172867,-0.1562311723172867,0.5606743638663344
served_predict,new_unseen,ebin5.25_f113,12,12,0.32867132867132864,7.477060927493814,7.0151457263457075,0.32867132867132864,12,0.2517482517482518,0.17935431206262584,-0.17935431206262584,0.2517482517482518,12,0.2377622377622378,0.23145900470100858,-0.23145900470100858,0.2377622377622378,12,0.7622377622377624,22.956352315519513,22.956352315519513,0.7902097902097903,12,0.3706293706293707,0.0030038732795796587,-0.0010478535940272235,0.4265734265734266,12,-0.18181818181818185,5.786535707902378,-5.786535707902378,-0.18181818181818185,0,,,,,4,0.19999999999999998,0.3214462195143708,-0.3214462195143708,0.19999999999999998
served_predict,new_unseen,ebin5.25_f117,54,54,0.33699256718124637,3.5866885339863694,2.2439631143379746,0.33699256718124637,54,0.6245473603964169,0.044638664282553,0.011625962366890598,0.6317895940537449,54,0.5568240295280302,0.13429543809961902,-0.13429543809961902,0.5486668319432138,54,0.8428054126167334,37.69581594393631,36.355539249607666,0.83663045549838,54,0.8045823737327462,0.0025495420847441745,-0.001731139696036556,0.804544250900539,54,0.01688583952734896,8.133349888454347,-8.065584466653435,0.019935201067276535,0,,,,,9,0.65,0.1567268895040262,-0.1567268895040262,0.65
served_predict,new_unseen,ebin5.25_f121,46,46,0.7290163428923836,1.4517303808390436,-0.8055129668278976,0.7290163428923836,46,0.7379425202144035,0.05842514554031541,-0.05818974054776264,0.7409029248086609,46,0.723959296947271,0.07120162018504043,-0.06714876543714123,0.7259327782917051,46,0.9301880974406413,10.31256778921855,-1.1266161723209358,0.9320382362010483,46,0.5484826148682155,0.0027795229941152853,-0.0008403693091304766,0.5560695876109946,46,0.7698048047077949,0.5824218138692216,0.150899088282464,0.767954608894525,0,,,,,15,0.8507599465085226,0.13444443323879376,-0.13444443323879376,0.8811442303123984
served_predict,new_unseen,ebin5.25_f125,30,30,0.8202447163515018,3.3528097389712457,-2.355324251104351,0.8202447163515018,30,0.7592880978865406,0.06286666638400487,0.03042938439598467,0.7517241379310345,30,0.8325731501068714,0.10170273052454894,-0.09301372678846338,0.8174435471653247,30,0.8847608453837598,10.979680919541526,6.548162362650472,0.8936596218020022,30,0.8646184680873223,0.002131836789952114,-0.000658342567241446,0.8637277975046931,30,0.8549499443826475,0.6289644495537312,-0.22131490766894,0.8567296996662959,0,,,,,10,0.7333333333333332,0.13896918950626141,-0.13896918950626141,0.709090909090909
served_predict,new_unseen,ebin5.40_f113,12,12,0.8251748251748254,4.644595706040509,4.644595706040509,0.8251748251748254,12,0.8041958041958043,0.13874510363139897,-0.13874510363139897,0.8041958041958043,12,0.6573426573426573,0.17301645165207957,-0.17301645165207957,0.6573426573426573,12,0.6993006993006995,11.453661109665651,10.679295335577857,0.7482517482517484,12,0.39579745461116567,0.003816958776887992,0.0012164793453136565,0.39579745461116567,12,-0.1958041958041958,2.1123773264700128,-0.252606937936001,-0.1958041958041958,0,,,,,4,0.39999999999999997,0.2804057284106838,-0.2804057284106838,0.19999999999999998
served_predict,new_unseen,ebin5.40_f117,27,27,0.4377289377289378,4.182887164747892,3.520915709104147,0.4377289377289378,27,0.6813186813186813,0.0835933532873787,-0.0648287983422996,0.6831501831501832,27,0.7435897435897436,0.1348972055402468,-0.13408623271817655,0.7289377289377289,27,0.6105006105006106,25.00473978042978,20.45135128299351,0.6221001221001221,27,0.8238168322972718,0.0026875441423742335,-0.0018334071929279221,0.8335878251191815,27,-0.016483516483516484,6.314727869252469,-5.368881211249211,-0.017704517704517704,0,,,,,9,0.8499999999999999,0.18432974432576887,-0.18432974432576887,0.8166666666666667
served_predict,new_unseen,ebin5.40_f121,47,47,0.8048103607770583,2.256924456590756,-1.7877478013981134,0.8048103607770583,47,0.7062904717853838,0.08707530049007207,-0.08707530049007207,0.7172756706753007,47,0.6780954586395772,0.11801225294160432,-0.11103271806332916,0.6774016365468356,47,0.928422756706753,14.043468932292848,-11.588099483974169,0.9274976873265496,47,0.8709985692671018,0.0017766735696505553,0.00034980471030634223,0.8749313649317874,47,0.7414067246022594,0.5551971507873416,0.22218804910659626,0.7344685036748424,0,,,,,16,0.7205882352941175,0.1880678452727415,-0.1880678452727415,0.65
served_predict,new_unseen,ebin5.40_f125,29,29,0.72807881773399,4.155745023004772,-4.0488650713101055,0.72807881773399,29,0.7266009852216747,0.14559591165922092,0.07843120579478065,0.692118226600985,29,0.7197044334975368,0.13224258229981095,-0.11516999077585999,0.7290640394088669,29,0.893077139692527,10.615757206948391,-4.908246194665958,0.8908598447250147,29,0.7825016888887679,0.0022379032706518072,0.001322633675282414,0.7861985472614708,29,0.7610837438423643,0.6822536690965131,-0.21088531947652994,0.7502463054187191,0,,,,,10,0.6,0.17171257762744313,-0.17171257762744313,0.6363636363636362
served_predict,new_unseen,ebin5.50_f113,26,26,0.6499145299145299,7.179731417656901,7.179731417656901,0.6499145299145299,26,0.8085470085470086,0.1366732623413776,-0.13522544926436184,0.8099145299145298,26,0.818119658119658,0.15926423768519696,-0.15456661138607639,0.8112820512820512,26,0.87008547008547,21.91931229826333,20.0624816988835,0.8639316239316238,26,0.8333048506128935,0.0037159398413104086,-0.0024102518863044617,0.8367242385924292,26,-0.08376068376068375,4.700260926974501,-3.5850199524452795,-0.0776068376068376,0,,,,,18,0.5947342041917516,0.22218127129979093,-0.22218127129979093,0.5255550519680583
served_predict,new_unseen,ebin5.50_f117,54,54,0.7257861635220124,2.1339782825969524,-0.9815432425074214,0.7257861635220124,54,0.6926243567753001,0.0552307203958657,0.01240050262116257,0.695445016199733,54,0.6201757229203897,0.15714577530592547,-0.15704940767277198,0.6148773562648313,54,0.7565847150752811,13.40625763216268,7.551307249247758,0.7575757575757575,54,0.8755384464891899,0.0018159435799593965,-0.0002735139796421888,0.8734799705178203,54,0.6598437202210786,3.404271536378953,-2.9740366341827436,0.658014103297122,0,,,,,34,0.3395476812260751,0.20814422684471653,-0.20814422684471653,0.38340464995329543
served_predict,new_unseen,ebin5.50_f121,70,70,0.6728195258507567,2.1614211653686457,-1.036368766725127,0.6728195258507567,70,0.7770166828806022,0.10083229233672812,-0.10066697866847944,0.7824580741973297,70,0.8042166039716561,0.14428845309778288,-0.14253351408307674,0.7985478085906744,70,0.9410375295249759,17.002281092382784,-16.32338589158849,0.9419823287551395,70,0.8629077578325863,0.002190012157848044,-0.0006059238207619502,0.8622602707703313,70,0.4909717605818519,1.0320646679857637,0.6807177787231428,0.46313468880658637,0,,,,,40,0.6429610233958113,0.1980410308186428,-0.1980410308186428,0.6583478040520075
served_predict,new_unseen,ebin5.50_f125,40,40,0.6894934333958725,3.6782262692879497,-3.2878478514375105,0.6894934333958725,40,0.45321075147189216,0.06997117569789299,0.049875858731647654,0.4538674426870243,40,0.4883677298311445,0.07918962729565374,-0.06817609911937027,0.4780487804878049,40,0.9363977485928707,11.185093970763228,-8.523625630553614,0.9378986866791746,40,0.8597297955836384,0.001711289921039178,-0.0008174393626459722,0.8580409233452334,40,0.8086683249198325,0.5459403922778788,0.42427721715176414,0.7940334921254597,0,,,,,20,0.4776232003808064,0.17025531876790193,-0.17025531876790193,0.4294847990825834
served_predict,new_unseen,ebin5.50_f141,145,145,0.8661951525306829,7.113905493749838,-5.568512829139236,0.8661951525306829,145,0.807297684023143,0.060228090095229704,0.03207823901108852,0.8085770126314916,145,0.8527445015990799,0.1708020556259387,-0.16517947726892887,0.8538309457480769,145,0.8498394444180667,15.943812428534963,7.140563020462431,0.8537010448172186,145,0.8038268971718404,0.004176605084163934,-0.0033772118321902947,0.8063857709620355,145,0.7808131822339751,0.8137457201373393,-0.43803577433138796,0.7858931109063837,0,,,,,0,,,,
