digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
938575c3d0b348bd,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\938575c3d0b348bd__MAS_RST.APRQ_11_0615.8-72646828e3-htqtjcwa,final,1.7607,1.6121,25,1,,592.797
9ae4713abb6f90c5,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\9ae4713abb6f90c5__MAS_RST.APRQ_11_0615.8-d7c6368955-d3vv7jst,final,1.7983,1.6111,25,1,,593.445
a9ae548ffecdedc3,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\a9ae548ffecdedc3__MAS_RST.APRQ_11_0615.8-c5ab001ece-holsm5yo,final,1.6272,1.4585,25,1,,592.828
c129c836b03c5e5a,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\c129c836b03c5e5a__MAS_RST.APRQ_11_0615.8-956eaa55a8-4ngffkm5,final,1.6172,1.4497,25,1,,592.933
c1f136ddae3d6a3f,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\c1f136ddae3d6a3f__MAS_RST.APRQ_11_0615.8-c861538962-l9duzg23,final,1.7907,1.6371,25,1,,592.725
c6d65c1518220d90,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\c6d65c1518220d90__MAS_RST.APRQ_11_0615.8-2ea3916153-sfenzz6w,final,1.6127,1.4462,25,1,,592.709
ca9e232248c7f3ed,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\ca9e232248c7f3ed__MAS_RST.APRQ_11_0615.8-5efbd9b096-cyacnz0v,final,1.7952,1.6383,25,1,,592.493
e82adb93111e1b8d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_03\e82adb93111e1b8d__MAS_RST.APRQ_11_0615.8-93e337646f-cm0906b9,final,1.7889,1.636,25,1,,592.391
1d89669f193348e0,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\1d89669f193348e0__MAS_RST.APRQ_11_0615.8-5edc86f448-smj_3l3h,final,1.9381,1.7451,25,1,,587.584
2f801286bec3a689,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\2f801286bec3a689__MAS_RST.APRQ_11_0615.8-ef7cae5468-o_agfbke,final,1.8469,1.6583,25,1,,587.426
2fd74e7a110eecff,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\2fd74e7a110eecff__MAS_RST.APRQ_11_0615.8-0e5feb5cb5-5f4248q3,final,1.8281,1.6389,25,1,,583.69
30f1db41a73f7fc2,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\30f1db41a73f7fc2__MAS_RST.APRQ_11_0615.8-838ef6034e-gcgzpbll,final,1.8904,1.6884,25,1,,586.329
43ad9b6bcb0284c5,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\43ad9b6bcb0284c5__MAS_RST.APRQ_11_0615.8-41a5e5a8c8-s6bw7slz,final,1.836,1.6423,25,1,,586.868
44b6e9d168578eee,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\44b6e9d168578eee__MAS_RST.APRQ_11_0615.8-9511ea8738-rn2s4ce_,final,1.8984,1.7069,25,1,,588.52
53cdb1d9e3677cb9,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\53cdb1d9e3677cb9__MAS_RST.APRQ_11_0615.8-7ed448eec9-ebs5fjee,final,1.8307,1.6375,25,1,,586.752
5a8bae03401d743d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\5a8bae03401d743d__MAS_RST.APRQ_11_0615.8-7d3dd471d4-fin5ogga,final,1.8404,1.6447,25,1,,588.328
689852e9fe273cbc,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\689852e9fe273cbc__MAS_RST.APRQ_11_0615.8-a292a91555-qtxr8czm,final,1.8239,1.6318,25,1,,586.891
711a987ca4414ec4,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\711a987ca4414ec4__MAS_RST.APRQ_11_0615.8-9d20c7531b-mvgypyh2,final,1.7904,1.606,25,1,,583.893
7a31aba0624a374f,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\7a31aba0624a374f__MAS_RST.APRQ_11_0615.8-8a664c74d6-x2hstvdl,final,1.8998,1.7045,25,1,,587.192
bbe7f4651efeffd8,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\bbe7f4651efeffd8__MAS_RST.APRQ_11_0615.8-23168a0ca8-1hhiv7xx,final,1.8594,1.6706,25,1,,588.01
c01c92f1921d8fa3,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\c01c92f1921d8fa3__MAS_RST.APRQ_11_0615.8-7c5b87a0e5-hhiqo6bi,final,1.767,1.585,25,1,,589.66
c5b59af86bb16385,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\c5b59af86bb16385__MAS_RST.APRQ_11_0615.8-21add363d7-h29rz7vd,final,1.7691,1.5948,25,1,,587.881
c74c1eb8ea3013f9,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\c74c1eb8ea3013f9__MAS_RST.APRQ_11_0615.8-48520dda75-a8eh0agz,final,1.8507,1.658,25,1,,589.09
d5f403847257a8f7,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\d5f403847257a8f7__MAS_RST.APRQ_11_0615.8-612b005b50-detagyx5,final,2.0389,1.77,25,1,,589.131
e6694b00ce0d5be7,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\e6694b00ce0d5be7__MAS_RST.APRQ_11_0615.8-7b5ca629d6-ljvse6fo,final,1.8299,1.645,25,1,,583.411
f50942e08b93d7d4,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\f50942e08b93d7d4__MAS_RST.APRQ_11_0615.8-350f858539-zkgwhdqj,final,1.9051,1.7073,25,1,,584.783
f580bd59dcc8958f,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\f580bd59dcc8958f__MAS_RST.APRQ_11_0615.8-c09b42156d-sqbg4cx6,final,1.8703,1.6839,25,1,,589.76
f8a38b97ffc5458b,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_04\f8a38b97ffc5458b__MAS_RST.APRQ_11_0615.8-d96ade31eb-wnw7j3pc,final,1.8001,1.6073,25,1,,586.854
1e996ba3c49860a9,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1\intervention_E1E2_f109\master_work\worker_05\1e996ba3c49860a9__MAS_RST.APRQ_11_0615.8-10614ad87b-mwf3i2rw,final,2.0825,1.8699,25,1,,592.863
