digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
c93a8dca84e61781,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\c93a8dca84e61781__MAS_RST.APRQ_11_0615.8-cfcf651c24-cp4i6xaq,final,1.6339,1.4678,25,1,,593.134
f0240fa21e2941bc,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_02\f0240fa21e2941bc__MAS_RST.APRQ_11_0615.8-914a71060e-bjuue8ig,final,1.6682,1.4681,25,1,,590.287
026e15e9fc867ef4,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\026e15e9fc867ef4__MAS_RST.APRQ_11_0615.8-da9181a329-yw9lfan_,final,1.6544,1.4853,25,1,,593.524
114ece05db622866,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\114ece05db622866__MAS_RST.APRQ_11_0615.8-0dd3128a01-qyi37tks,final,1.6536,1.4844,25,1,,593.739
482f393a7ed45e86,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\482f393a7ed45e86__MAS_RST.APRQ_11_0615.8-3792220d54-ac12iuqv,final,1.6519,1.483,25,1,,593.622
488958b6ad7dd70e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\488958b6ad7dd70e__MAS_RST.APRQ_11_0615.8-4b05119e0a-eh5374qs,final,1.6379,1.4689,25,1,,593.355
5f4b30e00225740b,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\5f4b30e00225740b__MAS_RST.APRQ_11_0615.8-af63e8900b-dw2e9y51,final,1.6056,1.4187,25,1,,587.067
60549b867c7429a6,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\60549b867c7429a6__MAS_RST.APRQ_11_0615.8-4e1c844132-hpo2776c,final,1.6165,1.4607,25,1,,593.933
873d8ec2c31efc24,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\873d8ec2c31efc24__MAS_RST.APRQ_11_0615.8-12474c45cf-mvzcvess,final,1.6231,1.4695,25,1,,594.121
ca695a88fb2c78e5,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\ca695a88fb2c78e5__MAS_RST.APRQ_11_0615.8-560b6521ff-krgnnzwh,final,1.6387,1.4697,25,1,,592.986
e820e916da27beac,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\e820e916da27beac__MAS_RST.APRQ_11_0615.8-61fc8e2301-5wteciy1,final,1.6262,1.4459,25,1,,598.373
eb26faf7cea5ea5f,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\eb26faf7cea5ea5f__MAS_RST.APRQ_11_0615.8-82ec93038d-x37h883a,final,1.5923,1.4294,25,1,,594.091
ed10b72f828e5c0d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\ed10b72f828e5c0d__MAS_RST.APRQ_11_0615.8-9f66258cb5-mqmhfmhu,final,1.6358,1.4671,25,1,,593.359
f7163bfb2b75b405,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\f7163bfb2b75b405__MAS_RST.APRQ_11_0615.8-b8cf92813f-51wkqfp9,final,1.6207,1.4649,25,1,,593.691
f837ce7aa47ba453,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_03\f837ce7aa47ba453__MAS_RST.APRQ_11_0615.8-91ca05edc7-2vh98d63,final,1.6521,1.4835,25,1,,593.609
0977c8aa62ac020d,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\0977c8aa62ac020d__MAS_RST.APRQ_11_0615.8-718a375083-v80o02dg,final,1.6268,1.4705,25,1,,593.581
1b1d695566ddbaac,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\1b1d695566ddbaac__MAS_RST.APRQ_11_0615.8-69ce839e3b-ztl8rsvv,final,1.63,1.4735,25,1,,593.779
1bda35dd339ed825,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\1bda35dd339ed825__MAS_RST.APRQ_11_0615.8-4004e5ba00-wmx9u0l4,final,1.6463,1.4763,25,1,,593.172
4d452870c79acdae,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\4d452870c79acdae__MAS_RST.APRQ_11_0615.8-f9c0204ccf-iribqf1t,final,1.652,1.4751,25,1,,597.141
5a9c731fdee9cdb9,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\5a9c731fdee9cdb9__MAS_RST.APRQ_11_0615.8-728539dfdc-ivjwyxnt,final,1.667,1.5063,25,1,,594.12
72bde847238d9003,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\72bde847238d9003__MAS_RST.APRQ_11_0615.8-7e699bdc48-yoqut69o,final,1.6433,1.4744,25,1,,593.54
7e69c3083d07c6dd,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\7e69c3083d07c6dd__MAS_RST.APRQ_11_0615.8-d63f5fdf4b-32neemew,final,1.6396,1.4702,25,1,,593.893
927ebdc645c69e06,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\927ebdc645c69e06__MAS_RST.APRQ_11_0615.8-b72fbd98b5-grevabc9,final,1.6501,1.459,25,1,,591.768
9614328305352a89,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\9614328305352a89__MAS_RST.APRQ_11_0615.8-a5914a28d1-phyzwq6n,final,1.6287,1.466,25,1,,593.743
ce53d5cb71665a79,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\ce53d5cb71665a79__MAS_RST.APRQ_11_0615.8-e25faa6aed-s3cpgzj9,final,1.7143,1.5424,25,1,,590.688
d274ac54d878083a,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\d274ac54d878083a__MAS_RST.APRQ_11_0615.8-b9b50958d2-9woegkbn,final,1.6393,1.4715,25,1,,593.467
ef318c7f427bccf2,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_04\ef318c7f427bccf2__MAS_RST.APRQ_11_0615.8-36dc43c1ab-5zu6gqq5,final,1.6476,1.4783,25,1,,593.503
3f461b9f2a46d1e8,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\3f461b9f2a46d1e8__MAS_RST.APRQ_11_0615.8-37dc4a1335-8z8s4jhk,final,1.6768,1.511,25,1,,585.02
45b727fde2ef468e,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\45b727fde2ef468e__MAS_RST.APRQ_11_0615.8-0d1bc930d5-qnwvdy2y,final,1.7591,1.578,25,1,,587.123
6542fe89e8cc59a6,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\6542fe89e8cc59a6__MAS_RST.APRQ_11_0615.8-2e03e05e57-xet49i1j,final,1.6604,1.4949,25,1,,584.615
86847f144f9d8563,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\86847f144f9d8563__MAS_RST.APRQ_11_0615.8-4ca24f9097-5_fp7hzg,final,1.6629,1.4901,25,1,,587.662
91505360ffadc9f3,C:\Users\USER\lpopt_work\kit_frontier\runs\fpcamp_minfr_E1E2_f109\master\master_work\worker_05\91505360ffadc9f3__MAS_RST.APRQ_11_0615.8-b3e14c8678-5614n9e6,final,1.7074,1.5306,25,1,,584.476
