digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
7b8c655fac40fc73,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\7b8c655fac40fc73__MAS_RST.APRQ_11_0705.0-164e914fbe-58r5qr77,final,1.7621,1.5798,29,1,,728.97
9c5e145da5bd8d2f,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\9c5e145da5bd8d2f__MAS_RST.APRQ_11_0705.0-68385632b6-h4iwhk_y,final,1.7261,1.5319,29,1,,731.123
ab59ea0b7bf7243d,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\ab59ea0b7bf7243d__MAS_RST.APRQ_11_0705.0-c32a5df84d-knruueem,final,1.7002,1.4707,29,1,,730.803
c195e11a543ab77b,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\c195e11a543ab77b__MAS_RST.APRQ_11_0705.0-81f7b77d3c-2_e792c8,final,1.7702,1.553,29,1,,729.557
c1bcd43eabeda1e2,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\c1bcd43eabeda1e2__MAS_RST.APRQ_11_0705.0-9cbeb4842f-_0p6ab27,final,1.6843,1.49,29,1,,730.867
c3617af195ec14d5,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\c3617af195ec14d5__MAS_RST.APRQ_11_0705.0-e85205237e-le5shkm5,final,1.6626,1.4524,29,1,,730.413
cd108d29ab722a79,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\cd108d29ab722a79__MAS_RST.APRQ_11_0705.0-581bb65e73-7nots_9h,final,1.6902,1.4755,29,1,,733.535
e0de250cf83cb776,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\e0de250cf83cb776__MAS_RST.APRQ_11_0705.0-036b90d0c3-0rwsmy4m,final,1.7655,1.563,29,1,,730.758
e6af9e1d102ea689,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\e6af9e1d102ea689__MAS_RST.APRQ_11_0705.0-355afd75cf-_em3fdi2,final,1.6667,1.4557,29,1,,732.15
ed8bcb697c6adf96,C:\Users\USER\lpopt_work\kit_frontier\runs\intervention_wave_r1_hgd569_fix\intervention_HGD569_f125\master_work\worker_01\ed8bcb697c6adf96__MAS_RST.APRQ_11_0705.0-ecf1a552d2-9gn1_w82,final,1.6683,1.4757,29,1,,731.208
