digest16,work_dir,cycle_evidence,f_xy,f_xya,n_steps,sane,reason,efpd_max
666f79bb729f4b38,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\666f79bb729f4b38__MAS_RST.APRQ_21_0715.1-358abbd979-0j80olzo,final,2.5574,2.2943,28,1,,697.358
669aea61ed1d9b59,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\669aea61ed1d9b59__MAS_RST.APRQ_21_0741.2-712a437e19-35nkf9qx,final,2.3525,2.0628,29,1,,738.604
676c83391e0edfa8,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\676c83391e0edfa8__MAS_RST.APRQ_12_0789.0-d565902f2d-z3t95gbf,final,4.3082,3.6796,31,0,above_ceiling,806.616
6e2e624d353db105,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\6e2e624d353db105__MAS_RST.APRQ_21_0712.6-9cc14be22a-eweb7kaj,final,2.29,1.8944,28,1,,717.149
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\6e808fe0bd972578__MAS_RST.APRQ_11_0576.8-08ece5904e-u617l463,nonfinite,,,0,0,,
710da80e301f8e36,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\710da80e301f8e36__MAS_RST.APRQ_11_0632.5-f73424258f-bbxathwr,final,1.8195,1.6352,26,1,,641.773
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\71abf56d24d284cb__MAS_RST.APRQ_21_0712.6-e589d34950-zrf6mtyx,nonfinite,,,0,0,,
,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\75ccade200edd21e__MAS_RST.APRQ_11_0767.6-b2f6f70f93-5vn0yoq6,nonfinite,,,0,0,,
77a2ef20e529b307,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\77a2ef20e529b307__MAS_RST.APRQ_11_0725.8-f019a13638-j1596dlj,final,2.4686,2.168,29,1,,735.515
7863f609cbdd29d7,C:\Users\USER\lpopt_work\kit_frontier\runs\produce_fxyera_r1\produce_run_20260829_103744\master_work\worker_00\7863f609cbdd29d7__MAS_RST.APRQ_21_0712.6-d962774a22-huvnbmqo,final,2.1709,1.9216,29,1,,730.437
